"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
33,71,0.416666666666667,385,412.5,"JUÁREZ HIDALGO","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
35,53,0.475,939.5,1815,"METEPEC","SAN BARTOLO TUTOTEPEC","Región Tulancingo","Región Tulancingo"
35,65,0.479166666666667,939.5,2188,"METEPEC","TETEPANGO","Región Tulancingo","Región Tula"
36,43,0.377049180327869,998,511,"SAN AGUSTÍN METZQUITITLÁN","NICOLÁS FLORES","Región Zacualtipán","Región Ixmiquilpan"
37,73,0.494949494949495,2097,2336.5,"METZTITLÁN","TLANCHINOL","Región Zacualtipán","Región Huejutla"
40,43,0.414634146341463,563.5,511,"LA MISIÓN","NICOLÁS FLORES","Región Jacala","Región Ixmiquilpan"
40,79,0.333333333333333,563.5,660,"LA MISIÓN","XOCHICOATLÁN","Región Jacala","Región Zacualtipán"
41,50,0.479041916167665,11612.5,7253.5,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.479041916167665,11612.5,9183.5,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,53,0.5,2190.5,1815,"MOLANGO DE ESCAMILLA","SAN BARTOLO TUTOTEPEC","Región Zacualtipán","Región Tulancingo"
44,64,0.39344262295082,1174.5,783.5,"NOPALA DE VILLAGRÁN","TEPETITLÁN","Región Huichapan","Región Tula"
46,67,0.451127819548872,4421.5,9183.5,"SAN FELIPE ORIZATLÁN","TEZONTEPEC DE ALDAMA","Región Huejutla","Región Tula"
48,77,0.384858044164038,139880.5,53319,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
49,60,0.458333333333333,1248.5,1491,"PISAFLORES","TENANGO DE DORIA","Región Jacala","Región Tulancingo"
51,69,0.346153846153846,35497.5,36785,"MINERAL DE LA REFORMA","TIZAYUCA","Región Mineral de la Reforma","Región Tizayuca"
51,76,0.325,35497.5,34771,"MINERAL DE LA REFORMA","TULA DE ALLENDE","Región Mineral de la Reforma","Región Tula"
53,60,0.578947368421053,1815,1491,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,65,0.453781512605042,2942.5,2188,"SAN SALVADOR","TETEPANGO","Región Actopan","Región Tula"
54,67,0.473684210526316,2942.5,9183.5,"SAN SALVADOR","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
62,78,0.377777777777778,848.5,1010,"TEPEHUACÁN DE GUERRERO","XOCHIATIPAN","Región Zacualtipán","Región Huejutla"
63,69,0.221153846153846,23434.5,36785,"TEPEJI DEL RÍO DE OCAMPO","TIZAYUCA","Región Tula","Región Tizayuca"
65,67,0.451127819548872,2188,9183.5,"TETEPANGO","TEZONTEPEC DE ALDAMA","Región Tula","Región Tula"
65,72,0.40625,2188,2328.5,"TETEPANGO","TLANALAPA","Región Tula","Región Apan"
65,73,0.454545454545455,2188,2336.5,"TETEPANGO","TLANCHINOL","Región Tula","Región Huejutla"
67,74,0.511278195488722,9183.5,9229,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
68,78,0.387755102040816,888,1010,"TIANGUISTENGO","XOCHIATIPAN","Región Zacualtipán","Región Huejutla"
82,83,0.46551724137931,5038.5,4747.5,"ZAPOTLÁN DE JUÁREZ","ZEMPOALA","Región Pachuca","Región Tizayuca"
