"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
30,41,0.479820627802691,25756.5,11800,"IXMIQUILPAN","MIXQUIAHUALA DE JUÁREZ","Región Ixmiquilpan","Región Actopan"
30,77,0.435251798561151,25756.5,56828.5,"IXMIQUILPAN","TULANCINGO DE BRAVO","Región Ixmiquilpan","Región Tulancingo"
35,53,0.44047619047619,1204.5,2044,"METEPEC","SAN BARTOLO TUTOTEPEC","Región Tulancingo","Región Tulancingo"
36,49,0.449438202247191,1014.5,1473.5,"SAN AGUSTÍN METZQUITITLÁN","PISAFLORES","Región Zacualtipán","Región Jacala"
37,73,0.450980392156863,2166.5,3349,"METZTITLÁN","TLANCHINOL","Región Zacualtipán","Región Huejutla"
39,45,0.377551020408163,3708.5,1140,"MINERAL DEL MONTE","OMITLÁN DE JUÁREZ","Región Mineral de la Reforma","Región Mineral de la Reforma"
40,43,0.42,505,424,"LA MISIÓN","NICOLÁS FLORES","Región Jacala","Región Ixmiquilpan"
40,71,0.452380952380952,505,314,"LA MISIÓN","TLAHUILTEPA","Región Jacala","Región Zacualtipán"
40,79,0.428571428571429,505,699,"LA MISIÓN","XOCHICOATLÁN","Región Jacala","Región Zacualtipán"
41,50,0.481081081081081,11800,8658.5,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.518918918918919,11800,11043.5,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,60,0.494117647058824,2400,1554.5,"MOLANGO DE ESCAMILLA","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
43,68,0.44,424,865,"NICOLÁS FLORES","TIANGUISTENGO","Región Ixmiquilpan","Región Zacualtipán"
43,78,0.433962264150943,424,819,"NICOLÁS FLORES","XOCHIATIPAN","Región Ixmiquilpan","Región Huejutla"
44,62,0.306451612903226,1384.5,1270.5,"NOPALA DE VILLAGRÁN","TEPEHUACÁN DE GUERRERO","Región Huichapan","Región Zacualtipán"
45,60,0.463414634146341,1140,1554.5,"OMITLÁN DE JUÁREZ","TENANGO DE DORIA","Región Mineral de la Reforma","Región Tulancingo"
48,77,0.364516129032258,143933.5,56828.5,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
49,73,0.46078431372549,1473.5,3349,"PISAFLORES","TLANCHINOL","Región Jacala","Región Huejutla"
50,67,0.514970059880239,8658.5,11043.5,"PROGRESO DE OBREGÓN","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
50,74,0.461077844311377,8658.5,9042.5,"PROGRESO DE OBREGÓN","TLAXCOAPAN","Región Actopan","Región Tula"
51,69,0.333333333333333,45110.5,47611,"MINERAL DE LA REFORMA","TIZAYUCA","Región Mineral de la Reforma","Región Tizayuca"
51,77,0.31294964028777,45110.5,56828.5,"MINERAL DE LA REFORMA","TULANCINGO DE BRAVO","Región Mineral de la Reforma","Región Tulancingo"
53,60,0.452380952380952,2044,1554.5,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,56,0.402877697841727,3331.5,6626.5,"SAN SALVADOR","SANTIAGO TULANTEPEC DE LUGO GUERRERO","Región Actopan","Región Tulancingo"
54,58,0.466101694915254,3331.5,2819,"SAN SALVADOR","TASQUILLO","Región Actopan","Región Ixmiquilpan"
55,65,0.447916666666667,2308,2021,"SANTIAGO DE ANAYA","TETEPANGO","Región Actopan","Región Tula"
59,67,0.49390243902439,4172,11043.5,"TECOZAUTLA","TEZONTEPEC DE ALDAMA","Región Huichapan","Región Tula"
60,64,0.451219512195122,1554.5,938.5,"TENANGO DE DORIA","TEPETITLÁN","Región Tulancingo","Región Tula"
62,78,0.406779661016949,1270.5,819,"TEPEHUACÁN DE GUERRERO","XOCHIATIPAN","Región Zacualtipán","Región Huejutla"
65,66,0.34375,2021,4361,"TETEPANGO","VILLA DE TEZONTEPEC","Región Tula","Región Tizayuca"
67,70,0.457317073170732,11043.5,5615.5,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.469512195121951,11043.5,9042.5,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
68,80,0.425531914893617,865,1871,"TIANGUISTENGO","YAHUALICA","Región Zacualtipán","Región Huejutla"
73,81,0.284313725490196,3349,12112,"TLANCHINOL","ZACUALTIPÁN DE ÁNGELES","Región Huejutla","Región Zacualtipán"
