"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Fertilizantes y agricultura","Industria del papel","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de material de construcción","Industria Química","Petroquimica","Turismo","Fabricación de equipo electrónico y eléctrico","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Minería Metálicos"
"060","TENANGO DE DORIA",6.22568949527849,15.5904600027988,14.3717490434336,2.19578246775747,3.3185066219372,6.14093733809393,1.9586694482344,4.84649408665381,2.13497939167579,6.33477373086706,3.83280375865404,2.84737602907129,4.74456996158277,16.9309402309619,0.0943989451540209,4.90794474953345,9.09054745814302,NA,1.09291621151159,NA,4.30504317105712,NA,0.203395694184302,25.9831781248812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.630123194237776,0.688405432711142,1.80776375139715,2.05931729908508,1.26588255333122,2.77593040426261,0.712114067327818,1.72035535314864,2.15734454524396,1.34438654614607,3.1527071141434,1.85057556173389,1.68047702850629,0.131083864153812,1.29075663181033,29.9974995229203,0.140487101649388,0.467377057657432,0.0699408207996763,23.7302942251605,1.12082368317548,20.4340054942383,0.878905536708027,0.526178359759145,6.46145115529345,30.0874385330481,485.463435057797,0.0144223982898776,26.7594510415332,NA,20.247591588469,0.367108359675645,331.207939128585,NA,NA
"062","TEPEHUACÁN DE GUERRERO",3.37930602420835,17.7000166807759,0.0652596158547607,1.66828887529355,0.162115770223575,6.31064324732269,2.39212424735606,0.140095297551927,0.0181073034293086,0.690762535606564,0.292562854808737,20.0304124519536,0.676361228838704,NA,0.11528949197187,0.093657438365126,NA,1308.14383599564,1.33477926673237,0.392333171466403,0.795153847729225,NA,0.248407291135661,NA,NA,0.887078982813579,NA,NA,NA,NA,NA,NA,NA,NA,NA
"063","TEPEJI DEL RÍO DE OCAMPO",0.79073866848777,0.774424131870542,9.02961603326888,1.19274842001134,4.73284621151498,1.1274689203249,0.762694971212157,0.997773602498766,1.18513272205971,1.14420238281814,1.88891042012036,3.66845748668092,2.06409980692673,2.10481437659475,4.07260438518966,14.6517901690818,24.442316934646,NA,0.243011260347018,1.57032608141728,1.16815650095393,7.92431006215775,0.50875673430956,2.99360723205752,1.05305867983038,15.2578257420753,NA,0.131042906964013,44.850739450713,0.0826796640327934,6.46773101717918,951.741790119235,0.0199625748520281,245.627960440877,NA
"064","TEPETITLÁN",7.62037594874931,29.8615160142981,0.261619951826641,2.61250804688992,0.649907595083345,35.4908181119474,NA,8.98607189554897,2.61326004448827,5.95686786746631,29.3214566845104,1.54899939287837,4.84337545930732,0.979387043394058,4.15966717650216,NA,NA,NA,5.35101046624145,NA,2.3419840548625,NA,NA,NA,NA,3.55622014794903,NA,NA,1.98948330089798,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",13.4317779442296,5.08010873140563,0.0737815797508986,3.07475644213559,3.08103345569105,4.98721106252578,0.0751250318604214,8.90942182456685,5.24079511108743,4.39895672476695,6.69803865315882,NA,6.15247910372316,0.0690512351453399,2.08551416920242,4.47375735286774,0.00518544286846916,NA,3.8331276685267,0.998023996934994,6.41566582471087,NA,1.12338279173572,0.423879717971808,223.317274879264,0.250729673545234,NA,1.99383736310086,2.47432062934437,NA,NA,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",2.13009310460979,0.193858370120089,2.1058445257924,0.805578847516017,5.23126902906875,1.3735481845996,0.0132939971601844,1.90768121965299,1.32158427631646,2.76544895387051,1.52241791747972,0.0773035161774182,1.4105024731398,0.109972696327293,3.21164910319273,29.3837348371612,0.389395749774377,29.5581943545837,0.1150065125469,0.96153581831319,0.85203897860329,0.00923968664338213,0.335958306996663,18.9630328689415,2657.1797665734,0.177474776943973,0.0907282548205524,0.0392028944377825,1.66899875405414,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",14.1913305877015,1.69292768881341,4.10754764133317,3.03482830688325,20.9164621836992,4.25016406143316,0.847618463599813,9.245896922497,9.49001283706176,6.68532316309791,4.98490544601818,2.56442355898374,10.1292794585895,13.4019675746589,4.91359057515199,4.24617082231489,0.23402463910685,NA,0.290569055808135,0.711492304033469,14.7260187411367,1.81263330234146,2.62306958051689,0.289188636722774,NA,0.0190064852531048,NA,1.07478914720916,NA,NA,NA,NA,NA,NA,NA
"068","TIANGUISTENGO",10.6951161966309,35.3936892907404,0.206539203467869,4.37918746306975,0.513077829420208,21.30360215447,3.36479957048049,2.77115973513832,1.43268849282063,8.74473697222767,3.70371159591031,1.2228773017637,1.45835171819632,NA,1.45951210580706,1.18566022587845,0.232252493003845,NA,4.22442337340572,11.1752056307123,23.0826034930324,NA,3.14472240602548,1.18658043934084,NA,2.80750329470471,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.47067029300246,0.399956154069459,7.56116665388674,0.863711649238841,1.68353833311539,2.05318562590904,0.0711299357750203,2.40497320624148,3.4230162948156,1.8799509035388,1.60166328599028,3.60956470031263,2.21057828980705,0.01375707837628,22.9683528153869,12.6939144906241,3.17073643637231,0.00123729726240985,1.92160772326177,0.364170952169481,1.91181388257905,1.47310944209272,1.96094742178668,3.13207376747162,0.444915032558784,38.6055805015882,5.32476934504758,18.0096270641177,199.160336335199,2.3488263781366,1.58627263924609,435.451621854887,67.1074557829576,3.59207480675846,NA
"070","TLAHUELILPAN",16.2165332452355,2.60982722557706,2.59246553816082,1.08172981530135,7.98959296394369,11.6689499824168,1.41326794111151,7.46984418292151,14.9636574547706,4.04083417356725,13.588787998988,0.101457266051941,6.28907454559688,NA,0.915742479088601,19.6957898740964,0.00120431660130235,NA,2.30141773931766,0.103018040523961,4.41799361905075,1.02640038034671,1.6306569419693,7.7978965498482,51.8653292142232,2.09634644024848,0.119076610520933,0.46306776442957,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",2.814313594341,92.3185687686473,NA,11.9159277656757,2.16018135192903,0.564961582446723,14.166617359679,0.466690021654373,0.965114230349564,2.6181298337909,NA,NA,1.6553509506442,NA,NA,NA,NA,NA,116.789056213748,5.22781219603799,3.45971254313832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",1.05605514009399,0.426803278012743,0.159889390839107,2.18589173346872,5.90924296957836,1.10527833270812,0.147665067825229,2.145253949515,0.74402448368934,0.910136983043785,10.6641382917533,0.0536662751894857,2.09623521955496,0.0339316172940097,1.66596787672252,1.30082486344808,10.7657843374138,3.12501680543092,0.185389872677426,0.490426684518497,1.54715641194029,258.634743186999,2.31989643629716,NA,NA,NA,1277.21714776383,NA,NA,NA,NA,163.75982903992,NA,NA,NA
"073","TLANCHINOL",3.94546346194079,9.55157144759257,9.171521244158,42.3566891614045,0.988871026860501,4.53500736499816,1.62127099225902,4.32616403741641,5.80556084436329,6.10119713955605,7.49965518101613,0.589222464789589,6.80313419043803,0.838233322282607,1.58229199941036,6.99830317086748,0.00699418014913894,NA,3.34142414249812,4.04441881546371,10.3996136211516,NA,3.40926881224402,NA,NA,0.338186833794559,NA,NA,NA,NA,NA,NA,5.71001521565648,NA,NA
"074","TLAXCOAPAN",9.24644370780345,1.13164020706449,0.439708995827382,2.41939869393279,1.51184841976067,3.71851981091268,0.289353960737457,5.5801697933247,7.30009110074775,2.72634330092639,6.34514949636941,10.1096823070522,5.13770119464011,0.496163204940101,20.657687721036,1.31068231301653,0.0309031859213757,NA,2.88917232712786,6.4234710598836,5.13487564585712,18.8557752320467,3.0194369643341,358.436518255582,NA,0.359056506786372,NA,4.67807021015611,0.00803478856326964,NA,NA,NA,NA,NA,NA
"075","TOLCAYUCA",1.32051354848073,0.592862128631665,0.5875466124892,0.841823893920953,1.20625105820097,1.81714211860481,0.0549352577311172,3.04215425349812,1.66620576362489,2.95137876879849,2.55479372640069,0.319444071903891,2.09694577827421,NA,0.228993447621963,1.27005420141731,4.35764399842162,NA,0.57007907639135,0.548165460458896,3.16112579258561,NA,165.642185844262,0.174353897757198,40.8252474158562,1312.23905297743,11.7574785719363,0.0404998790769167,NA,NA,NA,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.27154497127015,1.36465367488325,44.3344904485935,8.38354761040522,8.11625919613675,4.06566927812242,2.46164800913415,3.72684153749975,6.04566372493128,4.39253276518284,2.88158767402398,22.1429667314496,3.37480973058778,0.00883838204219885,1.10365065204482,0.54937798958076,0.077416705086537,5.30164043548436,6.24823027645674,30.0341576806066,1.54903994485364,49.9672079879174,1.10063358555352,0.111464958128151,NA,0.522077870730541,0.00729172790070982,20.6206842973753,0.207547041998173,NA,23.399015726239,NA,0.0150516850741844,42.0937074580002,NA
"077","TULANCINGO DE BRAVO",2.88606741923868,1.21630510372754,10.6778919931401,8.44574567774903,7.02931366405811,4.67449043827813,1.66202669101355,7.35207536801642,13.0813605550806,6.49867965982263,3.85591144516777,7.67774547625361,7.61767729133691,0.111631177822627,7.32302121226262,0.933857532668271,5.40183213971494,0.0672147705942334,0.581982556360233,5.75188895200517,1.67305055737355,2.0284501859036,2.86950869977783,1.0557992087726,NA,1.10400673257686,0.105427516850315,2.14548404922405,0.0347756639098177,NA,91.4923449372739,0.100306368816243,15.3269532385252,NA,NA
"078","XOCHIATIPAN",24.8166648119838,15.6740399234727,0.156489177539942,1.14809415047719,3.98075102549219,12.0794388306458,NA,0.335941264807726,0.173681501737616,3.8944104683263,0.701550567347032,0.926541111673434,3.76599610659171,NA,46.7214405799292,0.224585684550689,0.0439928606791434,21.0753906221162,21.0173034775124,0.940794617318233,22.7890180179716,NA,14.8916953369979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.0709118862468992,1.6660808453946,0.0219106878056395,0.464565601758113,0.217719211687968,0.454425152360192,0.0892385945131443,0.105832139016762,NA,0.0834915980460093,0.392907821554285,0.129728798860772,0.128548136948725,NA,NA,0.0314451574042555,0.00615961979716889,NA,0.0437644014634533,0.131724490302369,0.0871739179312895,NA,0.0834018793005355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4406.28489051712
"080","YAHUALICA",3.74027956492821,5.86190049522406,0.128409906043453,0.680658975678358,0.0797479059212568,3.74504972654061,NA,0.430722539892857,0.00890733534668898,0.489311351410261,2.53870237799119,1.71065106656518,2.47998196912427,3.24959110361282,3.62964142843947,1.15179796716684,443.97602217026,1.08086105863625,17.2461125252272,0.771985323938365,14.0814601167463,NA,7.82056872323116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",5.71505533720162,0.908691155748587,0.852956773228055,4.9266482583172,0.70187237069755,2.5385213295683,0.80713046111184,6.80684803150334,5.03295151907233,2.62380640608237,2.01890015525125,1.13858557933596,4.06472249356111,0.00413162525417183,0.811414898672802,2.05276953657056,593.615573608863,NA,0.286491746857737,0.325120254587487,3.8083651566509,NA,1.51657697511056,0.101450011361411,NA,0.777714506925814,NA,0.0132555176597974,NA,NA,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",18.0738640795922,2.21946370531017,0.381485743720201,3.19740299072835,1.11965289954497,2.87797623542621,0.0734276045358151,8.42026452205988,5.98858355369377,6.55302980868252,9.08132152413615,0.0266859731252602,7.55882736931585,NA,5.46575868082915,1.69758077949084,45.5488293265147,NA,0.00900259349930641,1.82196856142572,5.24355023870314,0.0127585414813588,18.0099498887983,1.34233940087771,NA,0.980258050269008,NA,0.216531912467843,6.15434292286858,NA,NA,NA,69.5550567794413,NA,NA
"083","ZEMPOALA",1.27997257326125,1.64752146134545,0.408784863417366,1.68084225486642,3.06639160849493,4.26680031191827,0.0447436951133614,4.14043468182476,1.98209635711281,3.76040777936733,1.77301458904324,1.04072384471165,4.25879020802396,NA,0.485199514180616,1.00905043132148,1.64799918018168,174.175047396583,0.368865325513639,0.41278667495318,1.93289819844804,NA,0.66907521879536,5.22651989434102,NA,0.0373330026995001,387.006998301992,0.131945443883418,23.5788780619017,NA,NA,NA,NA,NA,NA
"084","ZIMAPÁN",1.37416436175594,3.1085140352064,13.125783525586,2.54193782007487,1.18513585057859,1.53316364353422,0.44979302580661,2.63422302820625,2.59137703657407,2.0700124341414,0.685255969020009,1.23183381159713,2.15628382843512,44.4805850975959,0.126092303941636,0.493581002040613,0.0618783240439177,385.071789700675,4.76362239971369,1.51344840696661,4.05853789216869,0.0120191574967667,0.404050351443295,0.00609832197096662,NA,0.360722679601264,NA,0.815933753189454,2.4439009282874,NA,NA,NA,NA,NA,12.814890361811
