"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Fabricación de material de construcción","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de muebles","Fabricas diversas","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"054","SAN SALVADOR",10.4161740949793,2.2152449446952,0.0111913556025314,0.618692507360354,0.566901133232436,4.92775582071315,NA,11.5901381337446,11.9621983490209,8.12584507861112,9.40054870712371,0.573234640171989,4.80650358141487,0.52008474085713,1.67233832144334,2.44912751394138,0.294279572997568,4.71865664782531,0.0960046110957038,1.23530797904397,3.50241426981036,0.269462157698656,7.86821461846022,0.215320235580383,NA,0.276267099760792,0.0951738163019652,NA,243.245389776745,NA,0.0632381898804114,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",1.59980516279355,7.18361383888029,NA,1.13102423442431,1.34991779595469,3.49113230350963,NA,2.8834881899563,2.31925019822898,0.985964057123326,68.1977880137402,1.36499928587826,1.39728844462209,NA,1395.51923855534,0.154191759148541,NA,1.24846354416904,1.54916860601552,NA,1.7937804497354,0.285177503283646,4.40441548234966,NA,NA,NA,0.402897854641594,NA,NA,NA,0.267705257855772,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",2.44441518014947,1.96516890644484,0.0543716147334991,1.45212053489847,2.54642085168285,2.86450855841223,0.561367381916504,4.04631085141864,13.8332043381397,2.30809842221388,8.04031687879639,0.0579345718135184,4.73463899824072,115.125410801424,0.5889291637912,4.15592424121936,0.0528740972262678,3.51962553649336,14.2695483893764,1.45742375120843,2.46273386856007,0.302594234196906,1.69647619149234,3.92047844895705,1.01098394567402,3.33764176587596,2.14504485197357,48.3706093581633,NA,0.320053517699586,0.763994062000179,NA,NA,NA,NA
"057","SINGUILUCAN",0.539728631311396,2.83605067469622,0.281946761192482,0.909036471013751,0.809642242096558,3.27169017501895,NA,5.48723762685309,3.12979546327504,2.73352996654658,2.77391836625656,0.0511679806351228,5.88234900771108,NA,0.382146563129124,0.208079606342608,0.420286994182597,0.421195990366663,89.3241549637732,0.172290417615818,0.0590986680121632,0.0962107556018346,2.32175649738995,NA,NA,0.0986404422903713,708.561764163564,NA,NA,NA,0.924837051888363,NA,NA,NA,NA
"058","TASQUILLO",1.57614399052397,1.76193113868321,1.15358970244869,1.60126633472031,1.02101747613953,0.924748524639539,3.05414163452275,1.91684317474399,1.20856775385955,0.881071760083854,1.37120694756772,1.03242444093719,1.37662250143888,1492.20899236524,1.53137663413765,1.29019161347871,NA,0.508315800145823,NA,NA,1.19244317491608,0.404581994495825,2.67883753827494,NA,NA,0.587867382656615,0.0324031821872802,NA,NA,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",9.03135423987109,3.51338885279117,1.86403388639652,5.27223298547072,0.915835080611439,1.29246623334419,109.520535158824,9.15643647819887,8.37940843227051,3.82829246792837,14.9750322934504,10.3689358050094,4.76826688677988,0.124290337051279,0.255780463214089,4.36760126432889,0.281308828671993,3.4534862274108,0.0917730864543082,3.11820901235917,5.14073014515718,0.257585272336464,5.318602554876,NA,NA,11.1578142443038,0.0909789099917259,NA,NA,17.4366463234579,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",10.1508664854128,23.1579480834665,0.534408873962147,11.4966106588886,6.76765637288134,8.66716287186649,1.27910966629905,4.57397943031396,3.45935960215729,11.1217871176244,11.1461010749113,7.30708701434341,5.39653266467968,12.1691755845117,NA,0.193255627226806,1.56137986040384,0.880175706079656,0.0288763281149708,NA,0.219553474859121,0.357426087959494,5.52025660326603,NA,NA,0.366452453074481,NA,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.782589237753391,0.597434177487505,1.28336153015789,1.99713943248254,1.44495554520905,2.38433706584259,0.395945882325002,2.14121155066333,2.86961818570881,1.50942423456147,4.8834421263792,3.2281061009253,1.7899206741597,0.103122709811662,0.0213355239048232,1.56736469893431,55.9860787234486,77.9048199524913,0.472585703042242,NA,0.128095649302749,17.5463950028377,1.29880214634363,6.74487347665977,668.818413165473,1.03248003977836,0.294618493561055,52.6837197262081,NA,1.41279761448595,25.8058286989199,NA,9.30460693915174,11.3971436033356,NA
"062","TEPEHUACÁN DE GUERRERO",17.4215876452367,31.4960465819779,0.917187813424888,5.474065991748,NA,10.3610614170794,4.93940814613938,0.872240629213891,0.371073842513721,3.05407132397688,NA,6.60648635295581,1.67608448694738,NA,NA,NA,NA,0.377653923157949,NA,209.202337825624,0.847827399639713,1.38023609470331,1.33231346153088,NA,NA,1.41509229394383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"063","TEPEJI DEL RÍO DE OCAMPO",1.34278244013911,0.603028643640045,3.26095308663457,1.4731099649037,1.61144050516579,1.4260183224071,0.521230559367501,1.60856113037514,2.09143583905991,1.86759661785035,4.28818628157087,7.30978720916969,4.44719327098798,0.0162735139504894,0.0692033392835226,20.4644707718184,45.4422684579194,22.269514545165,56.5241685591234,0.0991448723825096,0.46128890419228,1.49425340201798,4.60890658624055,2.70619909393025,NA,0.243968796207244,6.40460806673747,493.293842735531,NA,NA,24.7105107766519,NA,4.28519200078403,0.321327051653937,NA
"064","TEPETITLÁN",15.419864024556,79.773673683901,0.114159911922126,5.61044845974125,0.361425068468303,17.9396647192897,NA,7.29994127638387,0.738985085635405,1.78450894176351,13.9796836556655,0.365462965105094,1.9879812375638,1.32631001812824,NA,0.371547738292368,3.00186423584685,0.752089166013108,NA,NA,4.32237801016463,0.687177167846105,2.03141125365615,NA,NA,0.704530999098525,0.970841681044197,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",7.84273754443222,5.74539610250614,0.232252690652767,5.4645632845546,33.3369320927921,9.75187925941353,0.138974423944053,11.8779541056728,5.05319051139133,4.45455306650097,4.47861150424001,0.0826129238368494,7.94840174652079,NA,1.38823244879859,7.42121388931564,0.678571579512206,8.33048011760146,NA,NA,11.9691539586034,0.621345749913316,10.2054996768973,NA,NA,5.7333337923573,1.97512934990859,NA,NA,NA,1.49318952948291,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",2.67260953405919,0.577818478562235,0.00879399220308888,2.00059346559304,6.43247192017767,5.62832282640948,0.0473590207907627,4.42404753786848,3.8745031806447,8.52912321239401,2.9913504418607,1.08217925311587,4.34521313832379,NA,0.0525638919252034,3.59023700161819,0.231240286018932,318.969820783189,4.00442114090063,8.02332390717998,0.573579763340776,19.5138799915471,2.76038008841646,NA,0.163515190403712,0.488444324082859,55.3297455314952,NA,NA,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",16.6277107146577,1.34757522556471,2.9797340187517,2.15382109426088,12.2311365230461,3.88068584034746,0.347037424615653,9.2499318479514,10.3096549447708,4.80744974132146,11.3118609721359,2.15035528412756,9.57808717036515,16.0392862846241,1.32846995217938,2.76141718943608,0.553300417680241,4.78470344977304,0.380762406294819,0.0141760810691002,3.38907056018986,0.284984467738663,15.646200543405,0.831725714658579,NA,3.92821669457933,0.548017544381644,NA,NA,NA,0.00743122358905268,NA,NA,NA,NA
"068","TIANGUISTENGO",3.95403399387029,22.3072350561734,0.832666199406261,6.10868002820499,5.93141212528363,24.9417867867036,10.0895103852934,3.16744413331538,3.03190445250342,4.33223354862077,1.44509394850683,2.66563501192419,2.01996871054519,NA,NA,2.7100164841835,NA,NA,NA,NA,51.754463681889,1.25304318966953,13.1718554383298,NA,NA,5.13874914149757,1.77029536719443,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.3937009883273,0.587070873936221,5.81974382248124,0.859502633008387,0.813881743345637,1.25709775660172,0.0841729576704132,1.46718851716278,3.49490927462261,1.52005436568281,2.49604894017296,3.56020446978717,1.58017906829229,0.146481686751676,5.22916803497052,24.8701314434176,57.730563908891,12.4279538375423,5.8297788609909,0.0305644578357047,1.0167495905418,4.83220617808461,1.90584762870797,4.02258084053383,3.069691275305,1.12602401437656,4.14360025920689,592.797445298768,NA,3.17457185311474,140.330310137564,8.40602730187142,0.262366742198581,177.555036894106,NA
"070","TLAHUELILPAN",19.8478082267318,2.33335969349457,0.505382966821702,1.3681399101675,4.44449832380855,11.8620726814327,2.72168110685831,14.4868628226365,19.1062806475928,6.17154470458147,5.87561400819286,0.139956320083924,10.4196864611768,NA,0.512177239784674,1.28057869707143,2.04370243021527,24.7323598348649,NA,NA,0.316831243066215,0.790645931496531,9.659882537337,0.0415374555645756,0.0903217378766506,5.06632963552552,6.55837334429418,NA,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",12.8241268829762,81.651394081708,NA,7.55815058602665,NA,6.92243870209411,32.7233305451327,1.4446375749982,2.45834554383195,8.99247507538089,NA,NA,2.31420281859011,NA,NA,NA,NA,NA,NA,NA,5.61681388190506,9.14399470969024,8.82650967514813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",1.79460027616535,2.72926546702461,0.149995892349251,1.77441288690866,13.5077019359902,1.50590841063841,0.0457928236122662,2.33698898100654,1.01774679827257,1.19626775899868,3.77786032639843,0.0272214047879585,1.99791918914125,NA,NA,4.11909153990451,NA,1.69457920166687,55.8346576572052,14.0934315321456,2.11406167636046,4.33223030550644,0.892414826413921,16.5788465734311,971.81799995479,0.839628650486575,0.0723128658936112,NA,NA,NA,NA,NA,NA,NA,NA
"073","TLANCHINOL",5.01236786921801,7.99889843060971,218.047867568672,44.2467879748375,0.248562300803243,3.99220147814849,0.95132688310043,4.77846736211716,6.22570804388284,3.38810229656661,0.136256039125957,0.565513373663356,3.88598279039295,0.912141128122267,NA,2.29971553914674,NA,2.61849263783051,0.00954512100435678,NA,4.87986143438556,8.33651028500149,8.23979876005973,NA,NA,1.93810403761182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"074","TLAXCOAPAN",9.71736485836078,1.05773164927951,0.773979179274668,3.93184284371982,2.73722442455548,4.22872076195485,0.110203575283265,6.66040349272305,7.98186395297022,3.29921337944283,6.47249509732345,6.55101803126733,6.31768721826399,NA,1.33201269382167,15.5906027194608,2.84650623917259,2.05051980377688,0.0304765610555442,NA,0.593204275434226,0.192466065608236,9.15548653579078,0.231416520675104,NA,2.90969858437602,306.25117613873,NA,NA,21.1795373219089,0.00722696245375168,NA,NA,NA,NA
"075","TOLCAYUCA",0.973259982450279,0.452300957859954,0.903853394072815,0.598710186177829,0.463814773183538,1.30875818454168,0.184720756678072,2.08764702836299,2.5166414626515,4.28093012671767,6.1126406538448,0.30501858962101,2.72319927204174,NA,0.0227802239344484,0.198462076533703,1914.0358119252,2.56126790051809,1.7354424677564,NA,1.19272787620849,0.0917638526775068,2.63098080157453,0.00814734661117085,9.20954729176347,282.529721539144,0.0324109185960593,NA,NA,NA,0.0215354170297554,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.60707620469502,1.25690837500695,63.0972732271325,8.48782591815133,7.07861088473829,4.06023665622074,3.68960026470587,3.05776488516783,4.39490114840565,3.45961315307038,2.40205338381116,15.0791954046437,4.39815410376664,0.0437533745808872,12.1363404384475,0.563511787443922,4.68476763253574,0.527219824391288,0.0811985972429279,4.63290325829277,1.25348973627901,46.1541725276646,1.85258884503442,55.7231291406486,0.00416566598818271,0.609729892638934,0.307294400502797,NA,NA,13.8389114275545,0.00031648210575834,NA,7.01831316160713,0.0513936887235429,NA
"077","TULANCINGO DE BRAVO",3.83538604533208,0.818625157359928,10.4255624393599,8.69117717764997,5.21247997275914,5.80190516067312,1.34129326836356,7.19947769446507,13.9561069807576,6.84776091073461,5.33520496177854,13.0198741751099,7.64054055706814,0.145314260346993,0.445414207177157,6.26792120376004,2.22699410372253,1.11760355052451,4.31492988482345,0.0035074058830005,0.838514252477267,4.12043327968523,1.55908436902581,1.57162748256882,0.0699396241228497,3.41962665196154,1.34741596759602,0.0517367595271286,NA,12.4962532152069,0.0180510871988308,NA,18.1213784991594,18.7915325807154,NA
"078","XOCHIATIPAN",1.1002494224299,3.57917013340484,0.130329945277799,0.353267504300633,1.81964827176681,3.19432971675537,NA,0.495772280488673,0.0131821511583996,1.20548722319806,0.22618789541892,0.10430712375571,0.633123898505355,NA,NA,15.2703049699231,NA,0.214654466266095,0.0158451019517643,1780.47878493307,0.120474015226447,0.196127872677907,7.51403912582243,NA,NA,3.21729353195925,NA,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.0841598084217614,2.35991507957641,0.159506279250378,1.41087951599809,NA,1.56660135889314,0.214750622380087,0.0379224013175112,NA,0.180730842038465,0.276823484678401,0.127657854640535,0.201014079627141,NA,NA,NA,NA,NA,NA,NA,0.147443949847169,0.24003407015528,0.231699941858621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4188.02760118992
"080","YAHUALICA",2.37186691236519,20.1845646117103,0.280959279407822,0.745268242270708,0.0988338055189792,13.2737951054028,NA,0.802759760822501,0.0126299879641444,0.565946451312518,3.82282651697711,0.899441928408424,2.23618543210315,19.8607541472233,NA,0.101601908973907,NA,0.205663195089606,247.17983387687,0.336506506050501,1.18197962705398,0.187912628340392,12.4958322762674,NA,NA,4.81645338286091,0.265482353785474,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",4.85408400497521,1.00485667967667,0.223353636892842,6.26227936217265,0.933962675059046,2.62800985655485,0.840303389062425,6.65401836653048,4.4089705205885,2.9823154792671,0.863512383108497,7.85017106111369,5.15409312060017,0.014451564208248,0.201044203719575,0.602565260893003,0.0327085169800699,1.60618368705965,489.110340551117,NA,0.478512116095386,0.366888929860954,3.94062704140736,0.00265915145092763,NA,2.01465155103275,0.0423134280760508,NA,NA,13.3127629154226,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",4.24269843173259,1.29466582469572,0.0342012560462608,2.32759528867284,4.52801287678314,2.511394517045,NA,5.49676027858333,5.38821635330656,4.84455776941318,1.77383160783609,0.214599089817819,7.60639832538188,NA,111.937398181062,14.6358324319367,8.45770674591531,2.81298220336277,56.4668055386489,NA,NA,0.20587193762624,2.67173296118759,2.9947573891711,NA,20.271257429501,0.873858313455495,NA,NA,NA,2.69359518151914,NA,NA,NA,NA
"083","ZEMPOALA",1.8991747287793,0.582511822444831,16.5526513738594,1.27859142473903,2.6013243622115,3.37938708903604,0.0598287042062716,6.60314771754559,2.48216558091866,3.57697068515521,14.4750219597891,2.63038675939909,4.21737270650455,NA,0.265616095047034,0.73218189107375,0.747842850021024,0.922370432037264,1.07409328254227,53.3151289380798,0.690509782601093,0.601853186790644,2.04242512367206,NA,520.561950888658,5.67756643990534,0.212574059116765,NA,NA,NA,6.65984532763347,NA,NA,NA,NA
"084","ZIMAPÁN",1.92517048222803,0.854284844292032,15.4792818460085,1.98287173381308,0.80316821254579,1.06867018749279,0.381314066369666,1.80577720661848,1.94130624173482,1.26731171209233,1.41456361481188,1.56190477375161,1.36016962831048,7.22832607107535,0.285566484524794,0.273432920627124,0.534330623878926,0.449957215912221,0.00686247804492473,30.3271877240877,0.617442045885922,0.0305793147159917,2.56213435061996,0.0326284521255445,NA,0.282164026120373,0.0048002618850918,NA,NA,6.04108447968898,0.269961935038878,NA,NA,NA,889.990700821721
