"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Comunicaciones y transportes paqueteria","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de material de construcción","Fabricación de muebles","Fabricas diversas","Maquiladoras y textileras","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"051","MINERAL DE LA REFORMA",3.62105611008188,1.56676489940222,0.609510177884088,1.27148228540804,2.1151561769392,5.06040621626379,1.64705351899587,5.51964608179266,5.06324141521873,5.5632120511321,9.18576033491065,3.68159530718014,5.16437687927978,NA,11.3248715240729,0.561603826760058,3.34928768722514,NA,1.42340072630337,8.96650556740602,2.13167642110097,1.07013486340277,9.44869166796119,0.459191065560551,10.9890063442831,3.90316563835662,56.2462433332731,0.265751225530172,17.4299079030478,NA,NA,9.83180911976089,NA,33.7279297898238,26.1268555775483,NA
"052","SAN AGUSTÍN TLAXIACA",3.35502750203579,1.03169028194948,0.379379863612932,1.26233709697795,192.583193946342,18.5661157553465,0.0297946698397894,2.8420816980667,3.20413713238604,3.94459620687094,0.903206700008631,0.328508873273651,7.89511506039633,NA,0.345527564911811,0.190767821218653,2.49700819928143,0.493616223181866,5.18569513199511,0.166268793588764,11.3270156234847,0.531927841166187,0.0554699746860829,NA,3.40923761630809,2.16072167183909,0.0506953772726902,28.1721979213753,NA,NA,NA,0.0359380436396567,NA,NA,NA,NA
"053","SAN BARTOLO TUTOTEPEC",4.27997697339465,23.4155254657388,0.337744775421676,27.7267896788398,0.457836225174183,2.78082095354832,3.26812680047304,1.81910289580229,0.410789822563173,4.01219508470349,0.440316493376876,0.444859026306739,2.14175074090856,86.5299055334779,0.0657991884574834,NA,0.267473236566707,NA,4.04820481398969,52.7070742729633,3.51528160981672,6.48291807815391,NA,NA,0.122726807583927,0.411468568436199,0.154463609706639,0.034750877358836,NA,NA,2.54984278061983,NA,NA,NA,NA,NA
"054","SAN SALVADOR",16.9483051862995,3.44058371591816,0.0229350811463527,0.960627816443705,0.884339959738315,7.563501536779,NA,17.7881752179438,18.4245785884717,12.6553576191115,14.4717801619428,0.120835359828073,8.29014749767831,0.88618297899159,6.05100923811092,0.631530840606376,8.26626669539704,1.85924369077729,5.53658600962571,0.550427584227462,12.8373273492027,NA,0.41317109413841,NA,3.33358144445723,0.447062548670396,0.167825443617054,0.166508338512746,NA,NA,NA,0.118971757209972,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",1.55957565449693,6.68458825041057,NA,1.05213997060578,1.26165482943904,3.21041617560198,NA,2.65144285303754,2.14020549058682,0.920000947539747,62.9014053626244,NA,1.15102348197923,NA,0.181322183186728,NA,1.31035270151147,NA,1.69888949581468,0.349010888981119,4.3053454741145,NA,NA,NA,1822.05700169667,NA,0.425653865822493,1.6097702220745,NA,NA,NA,0.301746786951282,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",3.74360354223406,2.94922516048784,0.0397173183161758,2.12216818959767,3.73885771462927,3.37086341083409,0.864714406336557,5.84519308990183,20.67411727298,3.38342878562503,11.6503440171131,NA,5.36768821500461,NA,7.67773154447562,0.106800735596124,5.45284675604154,2.06463718273907,3.66428168720454,0.581781473564356,2.60521169542587,0.297798047687991,7.08077813388862,7.90131026087596,1.10496067331837,5.08365037217756,9.60888796498705,23.2943692251264,76.5190501086659,NA,0.468516302582146,1.35285503028123,NA,NA,NA,NA
"057","SINGUILUCAN",1.20985816993118,6.06827593762109,0.462090489651753,1.94447591510096,1.73998715455835,6.9181002105206,NA,11.6021242870401,6.64115290759214,5.86503599929024,5.88306148933239,0.237750167909974,6.24325260793962,NA,0.56265080590524,1.24257140962814,1.01652069064032,0.35724252673935,0.128704339131538,0.270749081143459,5.21862447528425,3.46472650993245,NA,NA,1.04944056016576,0.219904993380823,1.32082289344085,213.429167235224,NA,NA,NA,2.3970143028087,NA,NA,NA,NA
"058","TASQUILLO",1.54171457320344,1.64508880831773,0.397316092626841,1.41819188733546,0.760654066949805,0.853271830927281,3.00474695081043,1.76855842323705,1.1190451468642,0.82491121309465,1.26900051754347,1.66296061820868,1.31626241287455,1528.5124718585,1.52234373700198,NA,0.535321500332554,NA,1.13318879361473,0.496819918908211,2.62745227235508,24.2342783163165,NA,NA,NA,0.571884764949652,0.034349310506444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",8.63948568717186,3.20814183904343,1.61687534346138,4.81273403769628,0.839935942584311,1.16629897045576,135.27642936868,8.26201996910538,7.58781773499625,3.50532233150911,13.5535632554038,12.1939342323248,4.56006082008085,0.124509825608786,5.0399754218597,0.354923516675741,3.55685147740938,2.75920049310184,4.77767177919329,0.309343077658354,5.10167657697777,3.95860682998623,NA,NA,0.299758332816993,10.6153719244669,0.0943187455089899,0.0935785257993651,NA,NA,15.9435561629342,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",9.5283005952899,21.0214814977903,0.0702009558671064,9.52670929191962,6.09038170391242,7.67440944886106,1.20762128083479,4.04977861159355,3.0738067644799,9.99251365540388,9.89887905648494,6.52432167016254,5.27938333587013,11.9620258957941,0.218823976500156,1.93302427783976,0.889517919673324,NA,0.200220776268334,0.421194744219762,5.19579458119849,21.5598086609083,NA,NA,NA,0.342098399922573,NA,0.0288921692987267,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.598414499537817,0.33115862895621,0.398693373520339,1.45726615783962,1.05929421722946,1.71985392219193,0.330872687056722,1.54437426233901,1.81363927667066,1.30269128857907,3.53301099521369,2.5087625985297,1.23706971917244,0.082575992095838,0.816820350730232,56.463096079848,63.8796556793287,NA,0.0951610242494248,1.62812157864435,0.995844678630058,1.50088777143982,3.73813811056613,2201.2607520738,0.0199866695054808,0.650370750477808,0.0595388525171449,0.394220803972766,400.354190656761,NA,1.03260783183046,15.0369741529336,NA,6.65214836434637,169.991109674273,NA
"062","TEPEHUACÁN DE GUERRERO",1.31764541678805,2.27383632124932,0.0218428171279415,0.313859414545996,NA,0.73921496082895,0.375747744048091,0.062225999195262,0.0265668268622789,0.221094449127577,NA,NA,0.183419580057047,NA,NA,NA,0.0307523151239524,14.6359320057278,0.062298094765586,0.131053482956251,0.101040994981528,1.6770674703672,NA,NA,NA,0.106442892364824,NA,NA,NA,NA,NA,NA,NA,NA,NA,3891.30553574574
"063","TEPEJI DEL RÍO DE OCAMPO",1.60379690117169,0.725288178363645,6.82131799915338,1.87749060208403,1.77797818376731,1.43998824538065,0.694335424999115,1.86653540047415,2.41050148034192,2.19909928350324,4.99112297053753,7.65557562365834,3.1191113741954,0.0209645964589827,13.7374403517612,73.7310339509626,9.03422872759114,0.112820287527979,0.551319584107011,2.30771692186386,1.85520068945868,0.146456217497602,3.92609408240539,NA,0.128201923896625,0.38074472348444,16.903706321484,70.4044371158923,626.834294225365,NA,NA,28.9246900313669,NA,4.92878488451784,NA,NA
"064","TEPETITLÁN",15.7529893224227,77.7918960208876,0.146891139368594,5.46943250869919,0.353992927489042,17.2883056035421,NA,7.03439160972616,0.714638857130987,1.74497416466429,13.5123375428303,NA,2.11665837268701,1.41892268270687,0.457875577793031,4.04473322466657,0.827227107258236,NA,4.29004325798121,0.881323838262641,2.08094528470461,NA,NA,NA,NA,0.715819651172951,1.07486302187639,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",7.71775180578055,5.39678891149205,0.12793839616081,5.13145875038027,31.4515921589614,9.05247045590771,0.137552551752415,11.025277019897,4.70714218307913,4.19580312102822,4.16981919967947,0.1685134885426,7.71032361928494,NA,8.80944398012758,0.880714595663386,8.82604522828291,NA,11.4430836145256,0.767610346344136,10.0701924938914,2.45574232887956,NA,NA,1.67360976260948,5.61114418845159,2.10640046997187,NA,NA,NA,NA,1.69896511873655,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",3.50642356881908,0.723623428818643,NA,2.50466683603964,8.09097093730829,6.96568028716742,0.0624945607935488,5.47486468145048,4.81186465861469,10.7107797812076,3.71318737209167,2.07021249475404,5.55827914284944,NA,5.68201538242735,0.400137046817708,125.111477284367,9.73702338327426,0.731104026189221,0.784687811308935,3.63143372144544,1.11572294595953,NA,1.09478023195978,NA,0.637330945771422,78.670119597589,5.60008292400582,NA,NA,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",16.413441264126,1.30271208353933,3.39985193813341,2.02879921069645,11.5751833159964,3.61352734412223,0.344551495699336,8.41339750082177,9.91221598306559,4.5422368492947,10.5645730643564,0.896240202254771,10.3067489578577,16.579959718887,1.50778386955728,0.720351698413308,4.87096656678154,0.0129439372099732,3.25015660752358,0.353160999522575,15.4866131619712,1.12983419200578,0.968220675508457,NA,1.60652616726674,3.85641441681424,0.586251438873838,0.400633348523956,NA,NA,NA,0.00848152436299976,NA,NA,NA,NA
"068","TIANGUISTENGO",1.6882133471582,20.4553786040353,0.251872024526401,5.59988466355602,5.4628770753738,22.6023026264395,9.74877805427399,2.87014047751923,2.75710609353421,3.98353968800774,1.3134581457935,1.32700846009925,2.09945187818335,NA,3.14044943093642,NA,NA,NA,48.3029608815872,1.51119271292173,12.6881053853145,19.3384569652607,NA,NA,NA,4.90962070310582,1.84305143640579,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.71011428970364,0.579582504823635,8.02887947902864,1.64503965489454,0.806518991624597,1.45505782732835,0.169609205585098,1.69811144225351,3.56088748598116,1.66304348166075,2.40593455134475,5.25504217743782,1.97985964921992,4.19621367155239,23.3772253497458,34.5157236775172,13.7294184158689,0.0346908745626204,0.978404497108028,5.15317817711579,2.00071335477979,0.206067922817157,7.71221959321137,19.2216297182946,12.7239078799759,4.59810695982694,5.51005144381475,3.8198151598543,10.5870087832919,NA,3.72329900451923,194.58543976013,10.1181613062423,0.300995476632917,107.779049278353,NA
"070","TLAHUELILPAN",18.76123357196,2.10534298012866,0.489490521867436,1.2340751384601,4.02777739964447,10.5770629774361,4.46586889802498,12.9165914788998,17.0959605255599,5.58380897999136,5.25475896551472,0.121877175844298,10.8622627263845,NA,1.46017709389521,2.54790304497603,25.1702414630215,NA,0.290960026904605,0.938242793084216,9.15590026740892,1.77611265563158,0.046303707205624,0.435693518754068,0.593113751410794,4.76281106687918,6.71842147056713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",12.8883552219161,78.3295487964161,NA,7.24848905374294,NA,6.56272919779196,33.0778926081443,1.36947257263633,2.33873565393157,8.65041159524159,NA,NA,2.42396956303057,NA,NA,NA,NA,NA,5.4842370206867,11.5369236510847,8.89485894183112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",3.10694287341189,4.51028149363006,0.189865396044112,2.93144990288942,22.4202724242445,2.45934678109406,NA,3.81633898273049,1.667914564455,1.98235656872146,4.7378166317876,0.0976876408423828,3.1142219812969,NA,8.60235586197097,NA,3.15864195546556,12.4238899647542,3.55581930040689,9.41589127948053,1.5492185460609,1.42359924240947,33.8490815011475,93.9260448705042,NA,1.44568562549015,0.135676110731186,103.037483764172,NA,NA,NA,NA,NA,NA,NA,NA
"073","TLANCHINOL",4.59980490349616,7.29644415748556,242.553593881094,38.7472138537318,0.218688332686057,3.45592731506689,0.878085663515844,4.1362791382557,5.40821244728868,2.9760541379942,0.118304956890853,1.07572906873173,3.71666485034751,0.87657637086887,2.54578086223178,NA,2.5871453082233,NA,4.35071320932304,9.60428692990492,7.58216885959768,6.96736420551452,NA,NA,NA,1.76886478641609,NA,0.00933692266743583,NA,NA,NA,NA,NA,NA,NA,NA
"074","TLAXCOAPAN",9.69822789219177,1.04210188681939,0.562906939481686,3.87258322347702,2.70861100300805,4.11724807636323,0.114405967974218,6.3102986648304,7.92466037225053,3.25942202734418,6.32069435815373,9.53943372314389,6.41287294071072,NA,4.98053761643424,3.87499275024981,2.13493181436008,NA,0.594844043626917,0.24939106108252,9.47554402946961,3.45183103592693,0.281685019506966,NA,1.68430058461554,2.98683637237086,342.564529531206,0.0335300469919123,NA,NA,20.8951766227949,0.00862471100494431,NA,NA,NA,NA
"075","TOLCAYUCA",2.10056378785641,1.0038068702067,2.14826613825587,1.23306482912157,0.959722029134927,2.66453906780102,0.178217698466619,4.24999892436405,5.14158326495913,8.84367929647317,12.4820690272966,0.491246384298801,6.45302377908293,NA,0.516695836088124,333.66418596695,5.95161739185966,NA,2.5009491909375,0.248635426064015,5.6938373781334,0.79543552683,0.0207372058402401,299.838715628847,0.0602329146657883,4.27313654683241,6.41647159880638,3.99248301478406,NA,NA,NA,0.0537411176167762,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.59955257689355,1.18039224601882,60.0405491384052,8.10794847474924,9.44209169529814,3.04427266857554,5.25579811867756,2.92060155294323,4.25105503404118,3.28461467507564,2.11774879574195,17.3643191389557,4.07587978137325,0.0463966135678082,0.565598696090642,140.22073917898,0.574788676683396,3.56510668083543,1.20166663185596,59.3090877301948,1.89354735135035,0.210824321248609,22.4445823590476,0.0215262264766393,2.79250482109322,0.614047608879154,0.15463573504756,0.0876431255934521,NA,NA,13.3946890588925,0.00037054336536454,NA,6.64464652842925,0.0475885709930367,NA
"077","TULANCINGO DE BRAVO",3.83481341342161,0.744634826720045,10.7287087099823,8.2830620779229,6.50626804562737,5.87805038519166,1.94842298412192,6.72969419315091,13.0918917721315,6.4464724488985,5.15441991465637,18.136821023826,7.13357738292826,0.150802687237396,5.20693403630273,2.91075107499262,1.17507894177735,0.00321513081881424,0.807302948500898,3.83401582172544,1.41558591132593,1.3309878416464,1.73013256349516,0.353698217493493,1.49945843491011,2.54596612080965,1.44708340102129,6.25621972501086,0.052959265845845,NA,11.8368635138599,0.367074340503496,NA,16.7902239203778,8.48488266723386,NA
"078","XOCHIATIPAN",1.07260607499514,3.33060995360536,NA,0.328635934435842,1.70071064919129,2.93754493789708,NA,0.455885821163942,0.01216477018897,1.12486279626361,0.208626354720133,NA,0.643270837511556,NA,17.9575563074233,NA,0.225300430917674,1605.56883826648,0.114103503585527,0.240034010970347,7.3451881999431,12.2866854813623,NA,NA,NA,3.11932671361573,NA,0.0164653129640887,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.0794069267076853,2.12540821427187,0.0473882840103149,1.27029864172478,NA,1.39433722741777,0.20379743953,0.0337500344554754,NA,0.163220145228287,0.247119654378289,NA,0.197667914551054,NA,NA,NA,NA,NA,0.13515655012634,0.284322284735305,0.219209790514814,3.63842031569079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4127.28504044851
"080","YAHUALICA",2.40004988569631,19.4958272381749,0.358074069662026,0.719622648323944,0.0958802921238362,12.670120223754,NA,0.766196719077165,0.0120976609036357,0.548142064819211,3.65986654047643,NA,2.35827158886757,21.0453878620583,0.124017291719833,NA,0.224057517926346,0.31496800636113,1.16197406461423,0.238709817361926,12.6787229504135,NA,NA,NA,NA,4.84705992216255,0.291130620212201,266.605335747715,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",4.33259818503639,0.856125788036906,0.151248395331249,5.25424054013329,0.799216652984079,2.21270638691459,0.754376034722874,5.60208716378017,3.72517636555953,2.54790098355152,0.729223074443177,11.9061119532307,4.65722689156327,0.0135078810928222,0.648777289109522,0.0385051110373084,1.54350956920092,NA,0.337571572693981,0.411111944346203,3.52684871835233,39.5793301517238,0.00279905374092968,NA,0.2198373927534,1.78838963226097,0.0409299874264603,466.379271536698,NA,NA,11.3578609694876,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",4.77853899491389,1.45487491226676,0.0485170701285997,2.50162781048673,4.88938800557087,2.66823199094282,NA,5.83961894884121,5.74468890288349,4.51860138591633,0.702794527523641,0.290834399132843,7.5809224182781,NA,19.8847814708139,0.148438425865084,3.41108817243484,NA,NA,0.291094824717094,3.01735488040582,NA,0.0431617642460817,NA,NA,339.013300512645,1.06663607314397,39.7192838520049,NA,NA,NA,3.50777475026229,NA,NA,NA,NA
"083","ZEMPOALA",2.8088290851634,0.837075448983033,30.0402014585269,1.80448981085605,3.68849142163855,4.77628852111186,0.200245676628908,9.21162277244464,3.4750388028968,5.06364918962453,20.2549105258434,0.109030159679699,6.06883372451705,NA,1.30626050862404,1.45877105624843,1.46871913631168,84.4190931626592,0.992171432261973,0.496652697404297,3.02891375514655,0.397223362600805,2.71775352063235,NA,0.481264315626279,8.35110013991951,0.340716315317941,2.79027600676286,NA,NA,NA,21.951720253572,NA,NA,NA,NA
"084","ZIMAPÁN",2.27561729332182,0.984460657131025,14.2894297247056,1.63438839261378,0.910186567169892,1.19159699577148,2.11649958073539,2.01334842438327,2.21953799141325,1.43384206777604,1.58198813265468,3.57100248869052,1.68688790097317,8.94744450447404,0.389880267819829,0.833022051177957,0.572630191684119,30.2214700650644,0.709059570365304,0.0453776646519188,3.036772814973,0.580689681436159,0.0454834648598653,NA,1.31406906213686,0.331705559350248,0.00614918043817216,0.00864643036594987,NA,NA,6.82546376233688,0.00435916501314218,NA,NA,NA,598.833913456273
