"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Fabricación de material de construcción","Industria alimentaria y de bebidas","Industria del papel","Manufactura metal y herreria","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Comunicaciones y transportes paqueteria","Construccion","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de muebles","Fabricas diversas","Maquiladoras y textileras","Fabricación de equipo electrónico y eléctrico","Fertilizantes y agricultura","Generación, transmision, distribucion energía eléctrica","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Minería Metálicos"
"054","SAN SALVADOR",16.8600648330602,3.41715699948859,0.0223368572760891,0.949137411054051,0.848585912845681,7.5490446319288,NA,17.843487063472,18.4613995861472,12.5916984822179,14.4077335005902,0.116511410507283,8.29361683741723,1.02483718418636,2.90378102216074,5.58085484830323,0.556472834870531,7.71464260414771,1.82943651217687,5.49727091403016,0.502020791159716,12.8464955491995,NA,0.385152289355412,NA,0.423965595809485,0.572419037990946,0.16467797895454,NA,NA,NA,0.0961028675338389,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",1.52123536301618,6.50975232362,0.055549205058874,1.01930570332479,1.18706397094291,3.14186434209542,NA,2.60787999946836,2.10271074434537,0.897542803387275,61.4032077637042,NA,1.35496931471917,NA,1556.22272468855,0.163976212735263,NA,1.1990895212922,NA,1.65396845090806,0.312117048598878,4.22449754610183,NA,NA,NA,NA,0.355885142300217,1.56106300411467,NA,NA,NA,0.238996821683489,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",3.7109351662359,2.91877949224789,0.0385444859862529,2.08936486232585,3.57500010703577,4.11576265377959,0.876109752624798,5.84262141950713,20.0232145019756,3.354497604821,11.5577424480132,NA,5.52788469986724,NA,0.95909177484378,7.05612696352277,0.093774379900008,5.07096068908579,2.02434870073335,3.62538800968263,0.528739740715136,2.59784734159422,0.273508060500014,6.57724610937695,2.40945224331797,4.80395082341281,8.16450683102195,22.9567840409844,101.870122356833,NA,0.467951408655249,1.08894083431472,NA,NA,NA,NA
"057","SINGUILUCAN",0.614305546104487,3.07620401139408,0.229702556441127,0.980603664772636,0.852196253602967,3.52430066850106,NA,5.94022445319116,3.39646816924834,2.97849987199461,2.98946936899375,0.117007112695683,3.41080092790643,NA,0.466581642878399,0.264867618414442,0.558840369525117,0.484216552621474,0.179416007693982,0.065225180297461,0.126039164385383,2.66552715884654,1.62994781475396,NA,NA,0.106442343355014,749.156023954769,107.738350240397,NA,NA,NA,0.988280225861338,NA,NA,NA,NA
"058","TASQUILLO",1.39335860587566,1.48439031822982,0.351547412737603,1.3416332467712,0.834713950745145,0.77371757881618,2.77561440543699,1.6117352511566,1.01868668406291,0.745663804924147,1.48875825736948,1.45674101065714,1.20639866968894,1605.92928967906,NA,1.27559144555145,NA,0.453886271465232,NA,1.02219398790313,0.411667398905734,2.38875084044003,20.292884528811,NA,NA,0.492716169863673,0.0266097172736333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",8.67731947671404,3.21700027170921,1.58987529081188,4.80098699116352,0.813743378466106,1.17528642272767,138.871182124286,8.36756905613983,7.67624243901454,3.52129643006284,13.6236014583203,11.8708823787445,4.60620632822922,0.145378381116946,0.263626334022212,4.69316759137061,0.315754038270041,3.35148177862054,2.74112612224313,4.78945539952192,0.284856837874362,5.15451385255523,3.68378973849248,NA,NA,10.1639442472734,0.0812005598037617,0.0934416446063225,NA,NA,16.1348684242236,NA,NA,NA,NA,NA
"060","TENANGO DE DORIA",9.47574449805772,20.8718550842203,0.0683486186121084,9.40982993168503,5.8423289789412,7.65735862714147,1.22749845157269,4.0611080240011,3.07899191717967,9.9391574771534,9.85200573485241,6.28890034667021,5.25037908889123,13.829329880328,NA,0.201758920110956,1.7027529472232,0.82990050281934,NA,0.198737195881255,0.384033742596533,5.19788845403424,19.8654112819427,NA,NA,0.324323409225268,NA,0.028565683489074,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.677856856464642,0.374517227577144,0.44214399038863,1.63951628121831,1.15743361312494,1.95462556840688,0.35256800525929,1.76402123044339,2.06928777610103,1.47589113173715,4.00517613641767,2.75446277459032,1.40588833184432,0.108739715196239,0.0198242216303471,0.896038430757394,56.6522305042523,84.7762311057462,NA,0.107588813428105,1.69087408023483,1.13476147401842,1.57521148933485,3.96790090155358,1189.55812690988,0.847883577333028,0.237055322303694,0.443958117455356,63.3049146038932,NA,1.17856579973826,13.831072066706,NA,7.59504826785041,231.082495067714,NA
"062","TEPEHUACÁN DE GUERRERO",1.31516054400131,2.2658922468595,0.0213440922263831,0.391655558627425,NA,0.740264788654937,0.383326549828303,0.0626278440494763,0.026708776587447,0.220716592892467,NA,NA,0.18307771450623,NA,NA,NA,NA,0.0287959536313628,14.4493616196346,0.0620621912167046,0.119927100012689,0.101450670106982,1.55090614531345,NA,NA,0.101280594959278,NA,NA,NA,NA,NA,NA,NA,NA,NA,3887.56798930053
"063","TEPEJI DEL RÍO DE OCAMPO",1.5452370982761,0.989452820341767,6.24701678296595,1.7443526680235,1.71490959910761,1.35148312985835,0.663861036296929,1.76062616262829,2.27120873601082,2.05748803799236,4.67255657607724,6.94120481783056,2.95236829514045,0.0227982003493285,0.105009822276119,11.9141021476531,61.0917149790959,7.9282998815483,0.104388057647167,0.514743768173648,1.97918612056616,1.74575598816979,0.126934048755966,3.44148470965363,NA,0.339530511549294,13.5537915302412,65.7678502442476,787.502683014876,NA,NA,31.2359710722351,NA,4.64716553866676,0.405780439553298,NA
"064","TEPETITLÁN",15.7731465997112,77.7659633581659,0.143992470887905,5.43924470742933,0.341895630283334,17.367764475589,NA,7.10227150249316,0.720735779142799,1.74751652571167,13.5402471685116,NA,2.11941352735065,1.65162937409692,NA,0.425052708019254,3.58725032284551,0.777058208140264,NA,4.28735215498543,0.809057573125668,2.09600885353587,NA,NA,NA,0.683263685637417,0.92251150917083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",7.84877819825828,5.47957049332096,0.127379920643273,5.18314143149262,30.8530062778479,9.23665012662037,0.142978982719493,11.3061859948967,4.82172746606536,4.26779233319846,4.24393983607633,0.166106785312414,7.84139672592476,NA,1.49033972163936,8.3061485340994,0.793346448314192,8.42075110179393,NA,11.6151933679708,0.715715820591861,10.3021082979408,2.3139225086251,NA,NA,5.4399140570628,1.83618104987497,NA,NA,NA,NA,1.4029920705129,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",3.29777396991961,0.679467935668956,NA,2.33963141053368,7.34007933289196,6.57288713639423,0.0600746199660175,5.1921265045676,4.5583115720001,10.0752197640796,3.49497536774187,1.88717810818229,5.22764917482659,NA,0.069576342771841,4.9544889092208,0.33333560973341,110.389329354946,9.05796802689416,0.686290218506543,27.7141722982363,3.43567220469628,0.972226915400448,NA,0.316744546095519,0.571413999823643,63.4204952283391,5.23621587838701,NA,NA,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",16.2446735674138,1.28724028688534,3.2942774321956,1.99430408880555,11.0505227962688,3.58821797757451,0.348544140387679,8.59522341169717,9.60340559652086,4.49632865937423,10.4641520101737,2.79777330786939,9.79030655817735,19.0762638268485,1.39225560518706,1.38353574104418,0.63149856435814,4.72149983025314,0.0126714350667233,3.21061149128167,0.320459115574069,15.4185979491846,1.03605025805875,0.897956471162898,NA,3.6385169506455,0.497345937339926,0.394207621715771,NA,NA,NA,0.00681623826395314,NA,NA,NA,NA
"068","TIANGUISTENGO",3.80176586894875,20.4400936139768,0.246799500487073,5.56667121288803,5.27400517729118,22.6967845022001,9.97282058378042,2.89663677687589,2.77947704940543,3.98769190858763,1.31562616946397,1.28733230278653,2.02420846113678,NA,NA,2.91411892227322,NA,NA,NA,48.2526753244511,1.38670448309858,12.7746610941155,17.9329651458573,NA,NA,4.68438760100299,1.58116169722636,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.56728298253016,0.531446265142888,7.32142527897961,1.49740618475143,0.712985149786999,1.33794624362804,0.158878088154029,1.56929227711954,3.41551469674602,1.52441360252884,2.25371812535968,4.66809777382608,1.84903136063324,0.0144076822574492,10.2108671594417,20.1988928284193,28.3804995431411,12.8834278375008,0.0314474613654236,0.91710373159039,4.46549648745077,1.84452371603617,0.174979609014006,9.13624086571036,5.41923742851499,4.01726714537623,4.32853810826119,3.99462109392215,315.978946434081,NA,3.43821262487872,175.696898601989,9.6680836701639,0.27804492798566,136.565333399657,NA
"070","TLAHUELILPAN",19.0483565760403,2.13411990776115,0.486551966708647,1.24445355917643,3.94462012781799,10.7745053489819,4.63440938035878,13.2238956341306,17.4833125998556,5.67026823176299,5.33936570032808,0.119938871897811,11.0287424973051,NA,0.527295351990875,1.37449004833066,2.29137124906668,23.9749073547208,NA,0.294850300508556,0.873373294486317,9.35134900361903,1.67078819099093,0.0440536070845083,0.136082698080622,4.6098716886008,5.8469136067379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",12.9544626220186,78.6044925435441,NA,7.23619666105766,NA,6.61824008803959,33.9822429739487,1.38800365796286,2.3677570362347,8.69632187713173,NA,NA,2.43645637160652,NA,NA,NA,NA,NA,NA,5.50186900011588,10.6316451433319,8.99369303532344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",3.26951345323176,4.73863597186799,0.195607050149797,3.06389096816853,22.7580134505343,2.59660423157013,NA,4.04960040461388,1.76790024558806,2.0864527965665,6.51707543980126,0.0996393619450795,3.3315487342188,NA,NA,8.39280652546081,NA,3.11834164149481,12.9316969488899,3.73475113695539,9.08447522867136,1.63998410351242,1.38800929724893,33.3784632651039,30.4061606354794,1.45028409729816,0.122381720945411,107.798242805103,NA,NA,NA,NA,NA,NA,NA,NA
"073","TLANCHINOL",4.64143097035563,7.35061345951289,239.612252274956,38.832373189136,0.212853943754293,3.49875242682297,0.905610967484744,4.20860038448873,5.49667832149788,3.00351800770483,0.11946925929002,1.0520995721985,3.75038157435599,1.02825480865498,NA,2.38162536962893,NA,2.44910124753763,NA,4.3817244697426,8.88517854462433,7.69631840284524,6.51382014914532,NA,NA,1.70151774085551,NA,0.00936661829168236,NA,NA,NA,NA,NA,NA,NA,NA
"074","TLAXCOAPAN",10.1118284209248,1.07928304687107,0.555602582189831,3.8777567099606,2.63408067043,4.16468341586762,0.117890772156408,6.59207030122668,7.91932408961289,3.28667191981462,6.37741038977348,9.32186651859035,6.44323903153367,NA,1.48688800013351,4.65537854073584,3.46039888412959,2.1552198298042,NA,0.598568793491185,0.230519814458903,9.60992666691438,3.22435702959346,0.266116724401093,NA,2.87064588186559,296.03600264582,0.0336077600525693,NA,NA,21.2259633542799,0.00706062078160295,NA,NA,NA,NA
"075","TOLCAYUCA",2.10413539350956,1.00389388688491,2.10675830168069,1.22677434983172,0.927314124241221,2.67791031809807,0.182465575485521,4.2928132371405,5.18762739685979,8.86028560705671,12.5131062675893,0.476956344174503,6.54749197686473,NA,0.0528313264038256,0.479857973526121,700.298372755403,5.59301836561736,NA,2.50043057459334,0.228343873701693,5.73746377907884,0.738239974391034,0.0194651446193258,92.3955821469408,4.08050523651217,0.0650911191414503,3.97600993629575,NA,NA,NA,0.0437123350923843,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.57302945908059,1.13915570642005,56.942598309921,7.87408455405947,9.99963393141368,2.97042559797771,5.98282926388429,2.84671888411805,4.10158871345235,3.24819866485493,2.16996557069562,16.1176962157383,3.9448638728063,0.0521364783072707,2.3635819403433,0.506880109816538,120.05647710721,0.521240966414927,3.40861142295612,1.15934589838005,54.6156962027096,1.8412389935303,0.616148005406237,37.291548307277,0.00640103937269308,0.565833048263226,0.279409144550842,0.0842250616043885,NA,NA,13.0458407956231,0.000290840880468281,NA,6.47383330482496,0.0552032340283442,NA
"077","TULANCINGO DE BRAVO",3.83487640212718,0.763612331493905,10.7725418130081,8.24471608445203,6.32741774565412,5.8976170190806,1.95195850748872,6.78606210879639,13.1869279812638,6.50392517204218,5.15855036685737,17.5796310620904,7.24633673885217,0.17531324143702,0.473510384191923,4.82757640387408,2.57827145083434,1.1186930200125,0.00318019568054749,0.805778725355564,4.76850366803154,1.41540121053767,2.8507318861177,1.621272821856,0.108809219344489,3.21296401655357,1.24040641905249,6.57199756212689,0.0711267278713577,NA,11.9268651168774,0.0167952317800199,NA,16.9237401146785,10.1825822867754,NA
"078","XOCHIATIPAN",1.08259719419598,3.35621874735088,NA,0.32944480467528,1.65577255486803,2.97472821572366,NA,0.463978756815527,0.0123670081826118,1.13554180356423,0.210734945925883,NA,0.649277091665446,NA,NA,16.8040447046244,NA,0.213334994521642,1602.8896951496,0.1149470286061,0.222120159239476,7.45773011921589,11.4898974435655,NA,NA,3.00135157145878,NA,0.0165220225766559,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.0795413819955001,2.12557746851418,0.0464723410623185,1.26380930133735,NA,1.40132443943531,0.208653546528475,0.0340897904885758,NA,0.163525480310369,0.247732381699223,NA,0.198006978602902,NA,NA,NA,NA,NA,NA,0.13512757004172,0.261116426751352,0.220887826580168,3.37677698241777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4138.1064467325
"080","YAHUALICA",2.36746575862351,19.2001642485408,0.345800115071979,0.705032650541612,0.0912297300959587,12.5395023860236,NA,0.762112513577801,0.0120198469901487,0.540796033998399,3.61301223297938,NA,2.32630593405169,24.1334203529775,NA,0.113418951265968,NA,0.207346348763619,0.30731088314673,1.14401573252489,0.215884900217001,12.5810254237757,NA,NA,NA,4.55796711802184,0.246158384423707,261.456143576496,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",4.40895339768676,0.869810232581967,0.15068384522928,5.39093236441835,0.784504110173694,2.25916012156978,0.78463428529185,5.74847072181368,3.81828224767409,2.59326303951816,0.898614895355214,11.7435259688211,4.73940763001686,0.0159798548291103,0.195888295615953,0.612100423815163,0.0347073867138587,1.47356689139859,NA,0.4214536073211,0.383562145185551,3.61036422098153,37.3173074884195,0.00266911890047535,NA,1.73491658941322,0.0357019564459944,463.281120938707,NA,NA,11.6457155335959,NA,NA,NA,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",4.21495143148781,1.28121771186531,5.13114737425621,2.19159906063978,4.16002122879612,2.36133256278549,NA,5.19394464051364,5.10385173352624,3.98637729301432,0.620392525639524,0.248647827102497,6.68696522053927,NA,NA,16.2614103570255,9.81602995109897,2.82269412701428,NA,NA,0.235407596746764,2.67732394718725,NA,0.0356751836381642,NA,372.165628345664,0.806449203241391,34.8309585336746,NA,NA,NA,2.51239918313968,NA,NA,NA,NA
"083","ZEMPOALA",2.84531531848101,0.831691746371228,29.7918006242574,1.81551771802824,3.60410529056308,4.79176182152337,0.207329232385689,9.40928450238555,3.54567431462788,5.13033385270885,20.5341231847363,0.107051607283947,6.14780238594998,NA,0.426882722328384,1.22680300841043,1.30890662533258,1.39578097918295,84.5850932807485,1.00314550447693,1.03783653280514,3.08651993498494,0.372816082156018,2.57979231248311,NA,8.06451290582061,0.29584302092738,2.81008094230534,NA,NA,NA,18.0564825964091,NA,NA,NA,NA
"084","ZIMAPÁN",2.25699318822196,0.974830763590954,14.0886795468278,1.61000513506387,0.870773188427081,1.18575933243035,2.14556419282964,2.01356349494742,2.16998992710569,1.42235914654605,1.57027237225801,3.43291168848627,1.67311895003285,10.3164087692794,0.2853047813768,0.358510785135651,0.731819471381032,0.532817768083659,32.5300161840875,0.701917177411667,0.0412630867792346,3.02984503261548,0.533617296288713,0.0422721320730924,NA,0.31362677664794,0.00522771098431611,0.00852578639421628,NA,NA,6.82096345137752,0.297145729066112,NA,NA,NA,594.483575756381
