"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"054","SAN SALVADOR",5.47345334325254,6.47739197262556,11.4824876700684,3.08377501100395,15.060943835755,6.12765098899744,NA,9.03774365950453,12.1712548139566,10.5170664906381,10.2241982584808,0.400841128538235,7.89843430296432,2.92262506656804,3.85745236858153,2.94469728925139,1.53330817077171,0.306579177205044,3.615394184615,1.29641147947189,7.82674460834925,0.163662452090073,1.87170616948265,0.0745972343421048,NA,NA,0.420980099099547,NA,0.0504108770921193,NA,NA,NA,NA,NA,NA
"055","SANTIAGO DE ANAYA",4.91766772424349,5.49331379591596,0.0370317098482276,1.73099321530366,0.397251242118702,2.71003011581298,0.128937059120439,2.69581404087498,3.77040813747163,1.86868857277593,7.50290217136828,9.49006023731926,1.39171497991486,NA,0.323577787833143,0.473562267740499,2.43038248237736,NA,8.67337922511736,NA,5.42668971328006,0.123557665071868,0.628023352125071,0.901079995165344,NA,NA,1611.17306231682,NA,0.608926500922688,NA,NA,NA,NA,NA,NA
"056","SANTIAGO TULANTEPEC DE LUGO GUERRERO",2.15845600726879,1.41302708372603,1.09825052731182,1.25129104242521,3.53080970595256,2.17510076024213,0.572289820012456,5.91777972051265,9.50577774411907,5.91089147197035,17.507506044026,0.0478166819003584,3.21030567921138,68.7249575757374,6.64469307759987,10.126793571099,23.0446347421932,0.374498231363596,1.87840665346338,0.618600147663912,0.980925565566555,3.1987194646227,7.33937733304077,6.58366454935176,0.396519345051485,3.70797600996892,0.803505231448994,NA,0.625650444278621,NA,NA,NA,NA,32.6461013651931,NA
"057","SINGUILUCAN",1.79289260731914,3.28441696469191,1.14273233140542,1.93270939777952,0.325868872025753,2.58687118377415,NA,5.07667864564927,3.09290070505926,3.73664533826105,4.52182049626222,0.0275821438504151,3.67785650927016,NA,5.13879943936308,0.690608911823412,115.324893428889,0.337534663592978,3.16215701531167,0.0892069335462722,1.49600968437437,NA,2.20036270716233,452.174703695781,0.228724645458941,NA,1.04284511167634,NA,0.0555008940784499,NA,NA,NA,NA,NA,NA
"058","TASQUILLO",2.08212678608902,1.35848972394643,0.717269321587949,2.48375091798868,0.312759421978729,1.12343380692537,2.83002807151993,3.05631111644287,1.2328336228643,1.17977069354223,2.333907796378,0.343084063442337,1.54853564874934,1349.50702087437,1.06019114958645,0.689604435731836,0.026783149094713,NA,0.889793421909539,0.315622963177123,3.20481617870503,NA,1.60201264909608,0.0283771304972079,0.316113453685566,NA,0.0400356907137124,NA,0.0191765291345976,NA,NA,NA,NA,NA,NA
"059","TECOZAUTLA",5.87356614649435,0.498978288712727,0.140481362450977,2.36032793152086,16.0812517695433,1.14803783353595,58.8263621647838,1.71149066130741,3.98414843234389,0.742589782747571,5.34463959262112,0.510217490708372,2.21104614334825,53.7184365665572,0.921993445547156,3.24719043406681,0.0854020089753325,1.72093437738624,4.11530068045069,1.411917755772,2.49060145664813,NA,2.79605011183806,0.023738091609144,0.594980622766656,NA,0.301416594782857,686.78923128465,NA,NA,NA,NA,47.3729459542863,NA,NA
"060","TENANGO DE DORIA",7.45346816315161,19.0403828274987,0.224508597049056,2.55121047779623,3.76308909519664,7.3388913338974,1.75881228091145,4.86257454643448,2.53983243824576,7.42711581456046,3.71323475000187,1.83464535663796,5.5400914315353,9.43868574549843,0.122607752046137,3.90777798442874,11.0552195376095,NA,2.0019803338809,NA,5.03759846633997,NA,0.237966060501783,28.898694975505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"061","TEPEAPULCO",0.629302062589639,0.648843340189423,3.42794390873536,1.67366213063188,1.01241369011859,2.3666022979978,0.42489924862055,1.70821537092672,1.94921144867652,1.27184719849654,2.42918856132538,4.17889792418871,1.3994576626304,0.0676693180462497,1.2627940252552,40.6530635022681,0.0965161623694719,0.274583221977745,0.0965030475309207,20.8759424278333,0.964409267917532,8.46220335557163,0.812241860964485,0.759924787216586,29.6687987331295,709.430483691152,0.0144961460611606,NA,46.0635508170006,NA,25.8240279401936,286.653514436711,0.0312880407597383,0.358779330818419,NA
"062","TEPEHUACÁN DE GUERRERO",4.06387193122514,22.608039257026,0.275421035317251,1.94701715002341,0.184658210547483,6.96727623016933,3.8358453832412,0.165702057922835,0.0216374812240714,1.17144499866758,0.284705956883147,7.29224525862397,0.861290137459316,NA,0.150411852598631,0.0978358296795049,NA,1024.86411628391,2.4559749759684,0.454953348357954,1.22073850186366,NA,0.291930285143815,NA,1.16649053124951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"063","TEPEJI DEL RÍO DE OCAMPO",0.986546944526203,0.842020016434695,17.1649712745275,1.49131892664787,5.20680152887523,1.45530849358927,0.713712096826227,1.25808592673696,1.59376505105375,1.43954158506406,1.90704534357286,3.07824754854327,2.44394745528574,0.827821970738677,5.37774413635395,15.6019643643866,32.1903800231737,NA,0.463888035426076,0.94705740255883,2.46317548941177,6.86457569730477,0.620293559154306,6.70559370361446,20.8153571423023,NA,0.102500878254704,16.7567723052208,67.3428846709181,NA,8.38465989898556,0.182626258241873,8.34822662562003,444.483664478694,NA
"064","TEPETITLÁN",7.15617657162632,29.6120875138134,2.20727060505944,2.38093927781845,0.578078916939561,32.1282079730736,0.750515417821586,8.29977640482401,2.43852780914617,5.47823630701405,22.2820462075974,0.440367015429236,4.38838067592926,2.05492314819362,4.23782557670015,NA,NA,NA,7.68851463430273,NA,2.14962981485622,NA,NA,1.31124913518946,3.65173896641642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"065","TETEPANGO",21.1472731997069,6.87205438779425,0.0254793850784855,4.6980498991027,1.70828551603686,8.46476401167096,0.0887141585868293,13.7962878671384,7.6945268424122,6.78248289154749,8.5336219696929,4.40578962540424,9.55629894005828,NA,3.56216360209561,5.21329441296798,0.00829302768042794,NA,9.23370831984871,0.673408640248915,10.4077522229775,NA,1.72842668001643,0.619981207387768,0.431651292021003,NA,1.96806705691751,NA,1.84764547289482,NA,NA,NA,NA,NA,NA
"066","VILLA DE TEZONTEPEC",4.75975713056002,0.48614294007859,4.45998135140994,1.74694926921055,8.61098302755578,3.12424890532967,0.0222807181250851,3.94235692828528,2.93441479556701,6.05159698597323,2.75286536246892,1.36014337760373,3.07094084830444,NA,7.78563680447088,58.4836868177904,0.883860656083594,43.0291140945038,0.393197398264416,2.07181522215302,1.86089025962305,NA,0.733624645463726,39.364888055388,0.975689881654237,0.155905510759216,270.649888940997,NA,1.76882151763855,NA,NA,NA,NA,NA,NA
"067","TEZONTEPEC DE ALDAMA",14.7047763097683,1.85173014991866,2.55126447061964,2.80844846303973,12.4366908202343,5.21514261320144,0.771172103185139,9.76533475909263,10.1495240270361,7.35724803423487,4.42033198254647,2.00700384086827,10.7738335083043,11.4958436198009,5.52349691424042,3.65750810961424,0.246322043128211,NA,0.374767544635731,0.710894015530356,15.9458712607478,0.0678602356333558,2.656118448112,0.278375843198249,0.0215349345274241,NA,2.86310926285178,NA,NA,NA,NA,NA,NA,NA,NA
"068","TIANGUISTENGO",9.51367489701658,32.5987080474762,2.57908342994274,3.7804401641252,0.432291718819981,18.9164958473972,2.24496407299289,2.42446664093265,1.26635364893289,7.61776717818986,2.66602881278664,0.329309733382704,1.25163178592047,NA,1.4084788994322,0.916149221828545,17.3785027522032,NA,5.74952849695918,4.26025064060702,20.0688590893534,NA,2.73367849425739,0.980561867665429,2.73079759218948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"069","TIZAYUCA",1.4493448068375,0.543474019316994,7.15098524852037,0.972862512072891,1.35284091574836,2.06910652495285,0.06074464120344,2.61970563626314,3.62653433831603,2.04032147985081,4.66758658873914,4.67777992568363,2.24959718422152,0.000319944201169574,24.2221531681359,11.4775762532877,3.44027990783581,0.000839042194191501,0.81311738895023,4.93630151069592,2.0067729851835,0.782605263335392,1.98797661442904,3.07865204704458,18.5444465479634,4.14505737608584,13.8648753105705,NA,104.23290362411,0.901218963526201,1.71568679117541,104.939616402076,0.101856435429069,491.220176143007,NA
"070","TLAHUELILPAN",11.9938013980943,1.91905676850341,2.48937339597987,0.732943595545908,5.2834943101372,8.13246769959731,1.14611620103189,5.31098889941427,10.1968909378603,2.72394935981824,6.04327080223288,0.048249218022457,6.04423398820516,NA,0.693615718625897,6.76657073758397,0.000854107987593079,NA,0.773661759762252,0.069355092098416,4.04549640034342,0.741071639386702,1.11257845917292,5.0577598815803,1.60042458566056,0.0639329712110921,0.202693377884072,461.844608402459,NA,NA,NA,NA,NA,NA,NA
"071","TLAHUILTEPA",2.62998374550335,89.3267213483632,NA,10.8067342116252,1.9120606177851,0.527016654338778,9.92965445655383,0.428944343039011,0.896189248102194,2.39601702815267,NA,NA,1.49252689338641,NA,NA,NA,NA,NA,166.987790910487,4.71085676475253,3.16006259227135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"072","TLANALAPA",1.04872912099698,0.483123619604487,0.139308139556236,1.31708054906751,4.89324087516974,1.13600571793703,0.109987137202211,2.09530522816461,0.734183118332854,0.923850473996877,5.5185382227531,0.0161338149074699,2.03556988680342,NA,1.79482950529486,1.12211851596159,10.5283916473626,2.02174970169138,0.281685656911211,0.469623879091318,1.38926324604315,265.608069181947,2.25137403250452,NA,0.133789494921936,975.380740916585,NA,NA,NA,NA,NA,NA,NA,687.877755911064,NA
"073","TLANCHINOL",3.92298732258465,9.83343978300169,9.75460372596181,40.8720967062246,0.931299563667456,4.50113172481182,1.20909907049251,4.23071446314562,5.73592539486997,5.94089780378078,6.03427436770261,0.709442253133866,6.65620199524194,1.86217452073099,1.70681069436591,6.04442228137309,0.00706418528599359,NA,5.08337887428212,3.87770125419311,10.1067419206088,NA,3.31270258350165,NA,0.367690163746993,NA,NA,NA,NA,NA,NA,4.06553844721266,NA,NA,NA
"074","TLAXCOAPAN",9.73235341068941,1.18912955742104,0.302241157700219,2.47136342740034,1.26649983520763,3.05194751628468,0.122302339472679,5.77673450929701,7.63504946549624,2.88754974604001,4.5007059635217,11.272574348845,5.19154517280111,0.625454806849919,37.2508445954739,1.1983501827723,0.033040969683391,NA,2.5890074387193,6.51946951592403,5.28260532127646,1.97012785009541,3.10578530259931,347.60706291365,0.413249540962684,NA,3.41695647854341,NA,0.00401106211443317,NA,NA,NA,5.10130258161214,NA,NA
"075","TOLCAYUCA",1.65777892684725,0.647548192779195,0.629300238095787,0.861814729504128,1.01274028345292,1.94682839250842,0.293827127825935,3.15631047318875,1.74652858526442,3.04894594731113,2.52927887920777,0.102014134356567,2.79244970368601,NA,0.262065307019181,0.894167155252938,4.66943965815061,NA,0.920118425587373,0.557593426374679,3.13313958061255,NA,170.757546607182,0.170865077720439,1513.65195931253,9.53791680503872,0.0267848764344585,NA,NA,NA,NA,NA,NA,NA,NA
"076","TULA DE ALLENDE",1.28840622821521,1.42056658642177,50.5220789157881,9.04752682504501,7.30420745042097,4.08370817288632,3.32006835588465,4.01656293626408,6.43626826523141,4.78415748750351,2.85905510387071,27.7832617472675,4.1151498690519,0.00544307803247626,1.32009951125409,0.485640644341299,0.0840480456967015,9.89841804831927,14.2117465494772,33.8563384382212,1.70195008742625,15.5452102061465,1.18587874397874,0.1278304910878,0.62941476182127,0.00618241790705072,11.4158342182435,NA,0.0525859709766464,0.259436084557608,26.8065863950055,0.0118834420543593,1.26428221736567,NA,NA
"077","TULANCINGO DE BRAVO",2.95914563267774,1.1398701839758,7.17733442002649,8.17464499555435,5.78739161039299,4.84016758106496,1.29364342768249,7.58618016389111,13.1904707164836,6.55255811728462,4.85314779964277,10.503183991683,7.45327489397298,0.0329670213491222,8.38057431139865,0.72811721274803,6.02018564768016,0.0437709556257514,0.716322630093173,4.6774449228145,2.09711782571218,1.84187319458725,4.90383818347318,1.03645006084017,1.36497471459483,0.542896698329886,1.63537031403124,NA,0.0195624772445092,NA,95.029072674395,10.9708624646681,NA,0.108661663966879,NA
"078","XOCHIATIPAN",25.5592425698103,16.7146492886336,0.565625493719201,1.1475407102063,3.88329557992082,12.4187009976961,NA,0.340298293537861,0.177745479550723,3.92793627629734,0.584693711725152,0.288887095886256,3.74227706795112,NA,52.2036217418742,0.200923068211383,0.0460249321335651,14.1409470206722,33.119483454365,0.93432664642973,18.9591952507871,NA,14.9882534821511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"079","XOCHICOATLÁN",0.290469350808121,7.06625170000959,0.314975946807002,1.84677658150669,0.844712454673389,1.85809744011158,0.274170922983418,0.426373990187381,NA,0.334920857772024,2.93034899839117,0.160870554028229,0.508040775222801,NA,NA,0.111886635853556,NA,NA,0.274286393671901,0.520292001251826,0.349014069482172,NA,0.333856191698993,NA,1.33401742208434,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944.56095904071
"080","YAHUALICA",1.84092632394557,6.82691569845861,0.12476520979612,0.731527184770804,0.0836498212745258,4.13997098354494,NA,0.469141999189026,0.00980173820518566,0.530662376078226,2.27505305748609,0.573502318641607,2.71179274428665,2.67618406653513,4.36072228366726,1.10798616030549,499.437060676714,0.779799638338902,7.30546863146581,0.824372036652093,15.9762914366887,NA,8.46360760611734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"081","ZACUALTIPÁN DE ÁNGELES",5.05452320195405,0.875343637532945,0.468314666494201,4.44823898815719,0.473538881401074,4.03070904243612,0.743898190071249,6.11290848624551,4.6527927089316,2.43329039983805,1.67416872909593,5.68953543989195,3.79385596986307,0.00858831621432969,0.818980092459891,1.47974443821524,521.017770748998,NA,0.211000087538501,0.291671433174239,3.46309335612958,0.0307796692947724,1.37885088843466,0.087683452054528,0.791183388991112,NA,0.00773172689075963,NA,NA,NA,NA,NA,17.9535363298026,NA,NA
"082","ZAPOTLÁN DE JUÁREZ",16.0666186629846,1.92401417948738,1.2607384684842,3.02195835921196,0.998667383412586,2.4035796563992,0.0518624877374692,8.06533953237861,5.60365173597846,4.74639679807944,37.5753206330723,0.643908520525943,7.76234669403482,NA,6.0182761537493,1.38860973225816,48.481218019075,NA,0.0129710825764919,1.65442397036341,4.82622000116859,0.0124246821150047,16.5737741038045,1.17431320118547,1.00937709136433,NA,0.127837358936218,NA,2.74871728954539,NA,NA,46.9026333011819,NA,NA,NA
"083","ZEMPOALA",1.12009288551704,1.84611883325711,22.5449724443919,1.4800406567779,2.54162726492611,4.37013396984002,0.198526878415351,4.26771504673141,1.86135821081205,3.49248324574887,1.25554002553617,0.43079215910697,3.81553382882829,NA,0.460631439519178,0.865899105944895,1.52903279750123,99.2973389053059,0.493882004041852,0.348319983012598,1.71598211715109,72.3403272294118,0.57217732315338,3.79485439298994,0.0357233956840343,260.438326422269,0.0723897476263536,NA,9.78629504429883,NA,NA,NA,NA,NA,NA
"084","ZIMAPÁN",0.766151834271606,2.40317741187037,7.80464007131567,1.87601353264879,1.2036441443126,0.789370173412623,1.0587822850216,1.53073077859333,1.40519786193932,1.13023112640232,0.420811354077784,1.73138570699057,1.3724478627164,9.93500130203065,0.0762683918232415,0.239043955417208,0.0400809081492177,139.867291709178,4.06364244602477,0.177855247147061,2.35666271869187,0.00692991420626508,0.220147610188039,0.00315865018160017,0.219915606422136,NA,0.285207113255201,NA,3.3135650560786,NA,NA,NA,10.3479394498712,NA,495.853510640112
