"cve_mun","NOM_MUN"," Agencias de cobranza y comunicaciones"," Asociaciones y organizaciones civiles"," Comunicaciones y transportes paqueteria"," Consultorio y otros servicios medicos"," Cultura esparcimiento y deporte"," Educacion y otros sdervicios educacion"," Hospedaje"," Servicios de belleza y funerarios"," Servicios y mantenimiento a automoviles diversos","Alimentos y bebidas","Alquileres diversos","Banca y seguros","Comercio minorista diverso","Explotacion de animales","Industria alimentaria y de bebidas","Manufactura metal y herreria","Maquiladoras y textileras","Minería No Metálicos","Organismos operadores de agua","Servicios de publicidad","Tortillerías y panificadoras","Construccion","Fabricación de muebles","Fabricas diversas","Industria del papel","Fabricación de material de construcción","Fertilizantes y agricultura","Industria Química","Petroquimica","Turismo","Fabricación de carrocerías, y equipo de transporte etc","Fabricación de maquinaria","Generación, transmision, distribucion energía eléctrica","Fabricación de equipo electrónico y eléctrico","Minería Metálicos"
"021","EMILIANO ZAPATA",2.96597135996222,2.09571788048418,0.162798582332583,2.27278993905954,6.6848984169856,1.92224316707814,1.60457141579065,4.00215356566872,2.02297581810143,2.53920510786714,13.5787096278334,0.694916737908869,3.38671388625619,NA,1.65872913414989,1.59816755506705,6.27721322393676,1.65800243984033,0.232169130300725,1.07578837962397,6.31553647431459,2.75155312075348,NA,7.07394617266244,1143.07332786074,0.0405286460243984,NA,2.27703307151685,NA,NA,NA,NA,NA,NA,NA
"022","EPAZOYUCAN",3.16391173298238,6.59401311379328,NA,2.38158637441708,0.573157707892625,3.89623657948647,1.87855203550076,6.17977491521039,1.65521414436063,2.66162619337599,3.49305352818685,0.43256419103013,6.37677877774762,NA,1.76942793184739,2.66378851198517,0.152878670982997,386.424715703072,1.87295467689337,0.347143976351098,2.93134082570071,0.170801229473546,0.221318125444152,21.3699080002553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"023","FRANCISCO I. MADERO",6.95905203589315,0.577773273516529,0.150165038297842,1.54026988199641,8.06939369209392,3.46645267580887,0.00403505071611318,7.52970130610428,5.10367861534431,3.47972722430707,9.89743569708298,0.0594642994236833,4.43669611383323,NA,1.19879402539766,1.01719211058871,0.327350897673746,216.457768799848,11.5579980212073,0.488669611393381,6.94720828630531,0.0150271530183368,4.38112069264444,0.00699037819399488,0.177537135789013,0.719135310371656,202.971476384212,0.00477355798262381,NA,NA,NA,NA,NA,NA,NA
"024","HUASCA DE OCAMPO",0.336456893505286,3.48409634458621,0.0893837267370693,1.16075853893112,NA,0.0696495162803869,802.350718538977,1.34116326335139,2.33217979197668,1.1764213632455,0.092864627566079,19.1432632227955,1.01800680929174,191.79159473228,12.3454802263329,0.0314747510654326,NA,NA,5.23142591412471,2.60479336917435,0.30300568090714,NA,NA,0.135188581401475,0.381492529482501,NA,NA,0.09231696969743,NA,NA,NA,NA,NA,NA,NA
"025","HUAUTLA",12.0756600412418,11.2618360293267,5.89487428665831,4.46793830627687,0.97225041722564,4.22989215049362,0.138307189310113,2.87622885533153,6.60132848164876,8.60627488069251,2.63345998523626,7.20390145172485,4.8262273760803,NA,24.0952935502748,6.75000499212566,0.320159122305234,8.86282133659542,3.72868316251192,0.2617165077659,11.9354552950111,NA,16.6854708254988,0.958421222677905,NA,0.246494010878177,NA,NA,NA,NA,NA,NA,NA,NA,NA
"026","HUAZALINGO",14.6749678875006,55.4901961366022,NA,8.24319505823149,1.18152909262657,4.88657768253841,NA,0.259984142614731,0.545939419928158,1.84986044799992,1.80017834045591,NA,2.85482609969459,16.5238887695425,14.5902640756279,0.610137213966815,NA,NA,15.4439199504585,2.8624631701942,20.2584683021318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"027","HUEHUETLA",16.5685730351912,12.0611445181801,5.32597966680893,3.38698938182817,3.00147606676441,5.06694211295456,2.66858794311667,5.94401414234759,0.780112875414593,3.71299519290989,1.14326262436219,0.566306205446457,7.03230342493283,2.62351012880086,5.21214096547293,1.07635488845214,2.53024510032898,NA,1.08979674440534,0.807956284120785,31.4751302451969,NA,28.9746193549503,NA,0.521842219705341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"028","HUEJUTLA DE REYES",6.56610315405853,1.55822955077906,2.81599373996259,6.58266923806207,0.661764023086949,4.01608386884949,2.38124541678024,3.9092660926393,3.66747519173974,4.97700744588782,2.20967201959168,11.2452718784137,5.20913105152757,0.0125093051884712,4.28663524074593,1.19199892689753,0.355068806568018,NA,0.593537556573535,15.6812133429799,2.71392756569007,1.05570765508251,15.9161277399914,228.623262839376,0.736116494857889,0.603799823250819,NA,0.000602122918698287,NA,6.38569813251167,NA,NA,42.4635267123455,NA,NA
"029","HUICHAPAN",2.69549297434256,1.07348060949103,1.74330898209807,11.4870569362463,1.41472569185081,1.99462502338172,3.06103342585397,1.64676016328803,4.33437758306785,2.21496458991661,2.60812692848616,7.2639835276383,3.1724293722836,0.00858731925070248,1.30122107865487,28.4614144052738,5.59327871527237,71.7259775344421,12.2076509199317,1.33883717603023,3.43448348880972,0.247800545694863,0.546279730389249,0.54476670797179,0.384323193659434,137.437110333545,NA,0.00372007836391511,NA,4.38361904808513,NA,NA,18.1218072887739,NA,NA
"030","IXMIQUILPAN",5.6834625336734,2.75514387025124,1.02525676598237,5.33863677320065,27.6748200805078,4.63690089503849,9.00522668705548,5.16015743388188,11.4784320034662,9.90069996023256,3.82846619965057,8.31069429701096,6.59658229735129,0.00165767274923417,2.2491676154961,1.61430688736147,0.64109692660073,0.00432200039855257,0.683254761014506,4.76385099253188,6.80775645444045,10.4223903014121,6.72085926855394,0.183231277886391,2.19551082719315,0.742615948087835,NA,0.00287245523257949,NA,21.1550474219301,0.0432523353067319,0.332424129428915,1.99985436866314,NA,NA
