"codigo_act","Título","complejidad_producto_2015","afinidad_2015","personal_ocupado_2015","complejidad_producto_2016A","afinidad_2016A","personal_ocupado_2016A","complejidad_producto_2016B","afinidad_2016B","personal_ocupado_2016B","complejidad_producto_2017A","afinidad_2017A","personal_ocupado_2017A","complejidad_producto_2017B","afinidad_2017B","personal_ocupado_2017B","complejidad_producto_2018A","afinidad_2018A","personal_ocupado_2018A","complejidad_producto_2018B","afinidad_2018B","personal_ocupado_2018B","complejidad_producto_2019A","afinidad_2019A","personal_ocupado_2019A","complejidad_producto_2019B","afinidad_2019B","personal_ocupado_2019B","complejidad_producto_2020A","afinidad_2020A","personal_ocupado_2020A","complejidad_producto_2020B","afinidad_2020B","personal_ocupado_2020B","complejidad_producto_2021A","afinidad_2021A","personal_ocupado_2021A","complejidad_producto_2021B","afinidad_2021B","personal_ocupado_2021B","complejidad_producto_2022A","afinidad_2022A","personal_ocupado_2022A","complejidad_producto_2022B","afinidad_2022B","personal_ocupado_2022B","complejidad_producto_2023B","afinidad_2023B","personal_ocupado_2023B","complejidad_producto_2024A","afinidad_2024A","personal_ocupado_2024A","complejidad_producto_2024B","afinidad_2024B","personal_ocupado_2024B","codigo_act_dos_digitos","Título_dos_digitos"
313,"Fabricación de insumos textiles y acabado de textiles",-1.0297683708677,0.527898420678847,2569.5,-1.39778279505949,0.521514089239757,2544.5,-1.52087050142399,0.543326507968397,2620,-1.41200065962866,0.580296847020022,2560.5,-1.17616337234804,0.527631170433221,2583.5,-0.999288918248161,0.512851598872284,2588.5,-0.683177679545461,0.536420487738984,2588.5,-0.906360648106533,0.535411084423941,2764,-1.80088611447005,0.550836933337355,3127.5,-0.568920749980666,0.551462890972708,3099,-1.67123505655285,0.52113816189275,2709,-1.45493420425707,0.544509441720855,3208,-1.55377118946878,0.535901068833823,3208,-1.59352932217297,0.511180441418226,3208,-1.8712373199159,0.568883943188184,3381,-2.08935631278385,0.548506348057478,3249,-2.18534461169067,0.567448258501896,3477,-2.24919668799623,0.573724601063992,3822.5,31,"Industrias manufactureras"
314,"Fabricación de productos textiles, excepto prendas de vestir",-1.63532758470798,0.383620863788991,1008.5,-1.77889578188637,0.391792207300603,1046.5,-1.79433487118367,0.398282977259691,1051.5,-1.59404452351642,0.375630734128287,1033.5,-1.68220242298748,0.377199587244317,1039,-1.55647709187057,0.362176454966771,1036.5,-1.28664583959124,0.387902079770367,1036.5,-1.48119797579209,0.397667620466482,1287.5,-2.06430546001496,0.468089263528375,1600,-1.58857115956633,0.481613529188546,1631,-2.00265570560264,0.427184088296156,1704,-1.85944548393806,0.45007492575261,1696,-1.924862140299,0.441859468334222,1701,-1.9541955374771,0.421964713975284,1625.5,-1.88103896507077,0.443180103294836,1590.5,-1.95118923217527,0.417591946621457,1544.5,-2.02499405683437,0.426592399745523,1743,-2.14395670197323,0.438231599578265,1738,31,"Industrias manufactureras"
315,"Fabricación de prendas de vestir",-0.0778645799984797,0.41229879805141,11254.5,-0.143167963206752,0.398921021921894,11428.5,-0.133680000394171,0.413426152596606,11569.5,0.1013756622832,0.396881798953364,11346,0.00314686920203535,0.41257047641658,11646,0.12961220571933,0.396156973604331,11646,0.276239400086597,0.419108184147175,11646,0.147194632850162,0.424066069058729,11493,-0.760626885249488,0.458703764928507,14128.5,-0.21190643782758,0.474563944063873,14909,-0.502656006729007,0.412346797821861,14649.5,-0.369731481389463,0.439401178288975,14253.5,-0.427814239845174,0.426758790141789,14311.5,-0.458516940096611,0.40597763534627,14133.5,-0.467395111786095,0.412261128184008,14146,-0.499282630860962,0.396821488908052,13231.5,-0.580118770538012,0.40263806185483,13523,-0.65981718945908,0.413392671444473,12830.5,31,"Industrias manufactureras"
316,"Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",1.88634209467924,0.219936589062677,1434,1.80663747812235,0.259501402778021,1183,1.6456166196785,0.277635577773712,1183,2.13826419586762,0.257481268477386,1389,1.87694169648038,0.265735660556544,1446.5,1.98268489523707,0.242268478359021,1446.5,2.39830769862076,0.237064585784198,1446.5,2.23273591336338,0.259686854081622,1444,1.44805916505985,0.313472695573206,1851.5,2.25710168719556,0.281536359179847,1691,1.35524546347849,0.310137579456445,1862.5,1.50135855688245,0.32811836157668,1862.5,1.54138917933326,0.314893277864442,1867.5,1.51963147796914,0.282360105236579,1854.5,1.7325771798222,0.269441639677907,2105.5,1.48081054785288,0.231092533893864,2401.5,1.31484447102873,0.216313952304476,2401.5,1.40196870268134,0.216599396865819,2652.5,31,"Industrias manufactureras"
321,"Industria de la madera",-1.01604051602964,0.402244453417308,1769,-0.652949705257156,0.365830643237899,1771.5,-0.3791683608403,0.365141726619302,1820,-0.55315808867995,0.365404512738981,1822.5,-0.60446276692261,0.368060582975208,1822.5,-0.535943364360587,0.358276042676481,1822.5,-0.408992282423423,0.394538723190257,1822.5,-0.509419511137315,0.404270331334632,1822.5,-0.985320466381134,0.478615649917729,2710.5,-0.31605509714217,0.495185138437728,2763.5,-1.01990886349919,0.468694191940131,2721,-0.810346526499638,0.484058303981517,2673,-0.866046108990412,0.476347573518,2693,-0.816453290492747,0.376411245094501,2670,-0.785719699810106,0.460022078817866,2670,-0.0388502481495944,0.308354320911607,2667.5,-0.0108014365174841,0.303266376651079,2667.5,-0.551060759391922,0.324594178536,2915.5,32,"Industrias manufactureras"
322,"Industria del papel",1.54709130161153,0.284218548826795,406,1.65659516739782,0.257222651281411,1588,1.65754662803746,0.270441026469469,1657,1.70776021469963,0.277403012107838,1580.5,1.67692242701195,0.289481003277304,1546,1.64681059236737,0.279834361172109,1621.5,1.65940919332104,0.289262066811027,1621.5,1.7076867978242,0.302612600299692,1611,1.56159477917978,0.284366019282131,1953,1.6037659675717,0.310321313814705,1660,1.43745917112589,0.263055764258209,1707,1.48090523770395,0.286521078978236,1707,1.42953074780924,0.279126338416783,1709.5,1.4099146657233,0.249587467218447,1709.5,1.49923448691147,0.250527030812876,1709.5,1.44860579451468,0.224080467291472,1458.5,1.36341081589205,0.220177267323147,1709.5,1.39489718597277,0.23208752371168,1780.5,32,"Industrias manufactureras"
323,"Impresión e industrias conexas",2.02745354777707,0.207596344995372,1140.5,1.74125008975348,0.229019390333191,1186.5,1.90996522213495,0.211873402785945,1191.5,1.92784359016728,0.243827407180747,1191.5,1.88372402396464,0.251677382271772,1189,1.83401206441889,0.225398262415898,1189,1.97151522665025,0.255170416318525,1189,1.68495250369026,0.263024109411731,1168.5,1.49173076916752,0.267397572587227,1276.5,1.84294550561385,0.259565679719263,1432.5,1.63033558401297,0.249760788845746,1293.5,1.7200724836117,0.268385971166953,1273,1.71559242883388,0.260108480706102,1278,1.70067326736445,0.229051944562127,1278,1.64364211303644,0.228055331603732,1283.5,1.45594124975969,0.210336641465103,1281,1.37323080202727,0.205292733637728,1281,1.47818560800153,0.207108015108337,1386,32,"Industrias manufactureras"
324,"Fabricación de productos derivados del petróleo y del carbón",0.348796270573379,0.308202525408545,180.5,1.25022191894305,0.32654749649595,451.5,1.25013196224999,0.348571564992732,451.5,1.22825294869789,0.340803239831224,527,1.50839039959821,0.32049976353445,454,1.47737446379514,0.311181500064905,454,1.44693827970582,0.328359025204827,454,1.51885665886464,0.360801788517904,705,0.755196589491641,0.332136165346183,483,0.994160292130864,0.331480371557249,480.5,0.805670599279969,0.315101222755109,765.5,0.846999876939767,0.333439946865324,745,0.834121723345318,0.320766346690944,745,0.724808326091899,0.304237759560674,745,0.835279075649291,0.318514339215479,745,0.598262336305026,0.288877710043548,745,0.635501449754455,0.281160446265755,496.5,0.562104997000715,0.297020107710972,504.5,32,"Industrias manufactureras"
325,"Industria química",0.976759824262717,0.28701193031047,2868,1.31986308003586,0.268350978673557,2970.5,0.642580139322595,0.385775458210023,3646.5,1.12634776338198,0.353694605235621,3635.5,1.09478791158116,0.356290496424176,3788.5,0.857729189472761,0.36816139553061,3791,0.990641546278836,0.383515797254495,3791,0.975859871456325,0.403096538285641,3632.5,1.01852571285166,0.302909809744884,2735.5,1.32863829447266,0.297156385992531,2540,0.723051419771053,0.35469790360686,4295.5,0.840600646996662,0.374316732276455,4303,0.827797191827974,0.362658186444022,4303,1.14533903508778,0.261474120200968,3801,1.24243192541989,0.262557053748462,3803.5,1.01155708072856,0.239892654352141,3684,0.912597996111144,0.235611843007883,3628.5,1.02926779776211,0.245145797022902,3653,32,"Industrias manufactureras"
326,"Industria del plástico y del hule",1.58650627940894,0.275193278733445,2630.5,1.70266856211101,0.261167595406672,3011.5,1.72748766563096,0.277607492581355,3079,1.78388226703826,0.268852568474899,3205,1.75180980453185,0.276545476162426,3241.5,1.71277181407279,0.269419413088123,3241.5,1.7059319384479,0.281629919449064,3241.5,1.52634681623763,0.322843738270344,3056,1.56159477917978,0.284366019282131,2635.5,1.6037659675717,0.310321313814705,3066.5,1.13391100125589,0.287688683415652,3459.5,1.19468238605989,0.313546326577651,3462,1.14594053540218,0.302675744169812,3462,1.12716064098748,0.277598364958711,3462,1.17396372411665,0.281588659632492,3321.5,1.15694302384621,0.251809095841207,3918.5,1.09611666552541,0.244217684313972,3880.5,1.07885220821028,0.260130566498116,3836,32,"Industrias manufactureras"
327,"Fabricación de productos a base de minerales no metálicos",-0.176712879576915,0.42286526424478,5442,0.036388549745434,0.423009301389319,6175,-0.214600638963918,0.45465942777106,6012,0.0223930188711804,0.424129817694165,5640.5,0.152249658553731,0.430118303890201,6748,0.400296128652752,0.406762602258238,6748,0.535791194005566,0.433005233321704,6748,0.536405244950272,0.454157145821823,6518,-0.0473007085180187,0.436238296128424,6138.5,0.126181639311886,0.516764508014674,6489.5,-0.00409037018837527,0.407299520308541,6638,0.143598812539778,0.436393281112086,6829,0.0988514249165163,0.423551382647448,7027.5,0.0634827048102762,0.395730091363771,7027.5,0.120378877818199,0.404881525709818,7235,0.0437173557112451,0.371557298185773,7241.5,-0.0112017380066919,0.360638976570771,7241.5,-0.0828724392736403,0.376221692185474,6762,32,"Industrias manufactureras"
331,"Industrias metálicas básicas",0.64937804567189,0.373848355096949,1351,0.91936075733913,0.337911493237189,1587,0.806330267396294,0.35918663460138,1783,0.917804768409908,0.36646293048273,1896.5,1.08051961194045,0.360216225279103,2040,1.11166702067979,0.351503796020492,2040,1.10276489362404,0.379270515758717,2040,1.2023812956035,0.405040975857849,2035,0.811865004775505,0.35949123675083,1621.5,1.0443634937549,0.393452273062861,1596.5,0.716475453260143,0.337186860107258,1714.5,0.806634054330735,0.361957390714653,1714.5,0.784941362884437,0.348159749081751,1714.5,0.747234987620193,0.324876898747543,1714.5,0.740786548025318,0.331793223691713,1714.5,0.866912802834761,0.28887084666958,1916,0.749986148692799,0.302250864314503,1916,0.69448621749311,0.317614946152379,1883.5,33,"Industrias manufactureras"
332,"Fabricación de productos metálicos",1.29186156271071,0.337496036726932,7802.5,1.58817318512238,0.276718223100162,7566.5,1.61386713931908,0.290384317117523,7640.5,1.45547738860746,0.298952437906085,7476.5,1.67692242701195,0.289481003277304,7447,1.40510588882911,0.298549563026364,7447,1.49452658225897,0.309988823761988,7447,1.7076867978242,0.302612600299692,7543,1.4780449650286,0.289110724914475,7989,1.4673471991382,0.317666569603339,8362.5,1.30685724514498,0.272124518654335,8343.5,1.35142688134002,0.294645619276066,8359.5,1.30242632277932,0.286910106848871,8392,1.28832950143048,0.262092145877388,8214,1.32669887039419,0.263310896655635,8319.5,1.35046776576865,0.235842965218163,8557.5,1.28868895550629,0.230928115625799,8560,1.2673319692181,0.24758644303967,8938,33,"Industrias manufactureras"
333,"Fabricación de maquinaria y equipo",1.37600180099967,0.287071147824025,877,1.33676639178982,0.268846662980533,903,1.49346322511989,0.290802704750345,853.5,1.35798441608049,0.272151322284869,968.5,1.37179843798193,0.25849183767158,868.5,1.304799381454,0.252343872918395,868.5,1.18648425922078,0.270293856065337,868.5,1.41730541807779,0.280083035939681,944,1.55503590659102,0.272075224923619,912.5,1.49455507576111,0.295882231545931,974.5,1.33265259734567,0.250556609298936,1041.5,1.33493579610665,0.273511532917646,1041.5,1.28838197593518,0.266313215568016,1041.5,1.27726371374232,0.24471689817017,1041.5,1.30249117640175,0.245623418703334,1041.5,1.38497342296666,0.219174698748619,1070,1.34093960501552,0.210692237994048,1070,1.33230715520622,0.228601304593356,1167.5,33,"Industrias manufactureras"
334,"Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",1.42330386125093,0.222747085398101,124,1.74583783685588,0.186361317176251,165,1.92620663885214,0.196860062001278,165,1.64330075091409,0.217737806259339,165,1.65913116241044,0.227326322531794,165,1.60131844623102,0.21850201107565,165,1.53415777215186,0.231113582511418,165,1.58660504961158,0.245329351130758,185.5,1.68167159936551,0.235701841964219,54,1.51915156327813,0.242101495041329,71.5,1.6480812198862,0.197503111339785,71.5,1.62550019355493,0.215687691248011,74,1.62219376957105,0.208432695704107,74,1.60604778711071,0.180555924022895,74,1.57374450480242,0.203224668581804,74,1.5666798109579,0.171632384508269,249.5,1.58979433939051,0.160273434559567,249.5,1.72035349387872,0.153339157510668,178,33,"Industrias manufactureras"
335,"Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",1.51154732559136,0.25848116072155,835,1.56282098426474,0.234999693265612,855.5,1.65361959912511,0.246816978719437,688,1.53438690630037,0.246968864161334,668,1.5720529328705,0.253467885487307,668,1.50123242545258,0.248836713681203,668,1.38580295908421,0.267944763208842,668,1.46714784844352,0.278779980446634,919,1.75543486323062,0.215008959985444,1078,1.10560221272196,0.27730085886242,1002.5,1.03612172519213,0.24048174267943,910.5,1.03571215828069,0.260245190269535,910.5,0.99230184825886,0.252316049270833,910.5,0.986274333218874,0.226520727375366,910.5,0.931905395760802,0.237723157021801,1159,1.06677120454474,0.217549507929611,1877,1.05139712685453,0.209536907646096,1879.5,1.11679499484929,0.210582393000703,1622.5,33,"Industrias manufactureras"
336,"Fabricación de equipo de transporte",0.988498656483038,0.316079779645934,1649,1.17622141734439,0.28841813404722,1571,1.2922707633419,0.294812061576727,2442.5,1.19308464816083,0.281052177584496,2386,1.20004150386936,0.294366973265443,2561.5,1.15432159622844,0.283433037903532,2561.5,1.09139479772671,0.303313065626155,2561.5,0.998353712988746,0.341196803839666,2716.5,1.0635594098136,0.301365215446733,1954.5,0.857483438291425,0.350925716842994,2017.5,0.641896699491608,0.301910044444544,2393.5,0.695510734925553,0.32981936697209,2391,0.632080020582486,0.319820319646951,2393.5,0.620762121558234,0.29805224790243,2393.5,0.639991029055906,0.301958126126366,2358.5,0.928161371431648,0.260686293314856,3289,0.888647179890248,0.253235613185665,3289,0.856707081516639,0.270298398891763,3394,33,"Industrias manufactureras"
337,"Fabricación de muebles, colchones y persianas",0.913542179089596,0.272589965441082,2318.5,1.10147251097373,0.268402502103612,2429.5,1.00013347419342,0.287012195068202,2498.5,1.212625543649,0.28371229527767,2518.5,1.17952762237819,0.290330367778483,2521,1.23912478233412,0.274705605634494,2521,1.2447377137589,0.290412566731252,2521,1.16706685232898,0.298905206332899,2345.5,0.951984134583099,0.301951620786323,2416.5,0.938946366661441,0.353966562490904,2955.5,0.517081402622702,0.299680344841027,2547,0.656440483638693,0.313758984857826,2549,0.612074719537321,0.309808858053163,2566.5,0.561521099193009,0.281317054638006,2566.5,0.60961461765538,0.296710985811841,2739.5,0.572496205486947,0.270514600230357,3116.5,0.925917058720099,0.233202955060163,3116.5,0.331025148638121,0.278931640995048,3345.5,33,"Industrias manufactureras"
339,"Otras industrias manufactureras",0.270488092938396,0.264258034052293,1720.5,0.453298577743221,0.259419198140526,1730.5,0.155947065820336,0.314802406052747,1911,0.161186683203576,0.303545004005342,1830,0.181240962307157,0.30415684990129,1827.5,0.222170251961076,0.29355942965637,1827.5,0.292090538950011,0.315154701144976,1827.5,0.265669393154277,0.332651270147699,1870.5,0.0458149320972792,0.332351171594943,2323,0.0847477367462214,0.420337649944267,3529,-0.0660302333423313,0.305521078232398,2459,0.0223320069935589,0.325453867138506,2451.5,0.0967396179940219,0.335488185549542,2456.5,-0.00786548332954244,0.286765254688723,2456.5,0.0277412394066991,0.301122970174174,2456.5,-0.360621296052298,0.286834032344717,2958.5,-0.0345162934453601,0.257342907930134,2783,-0.0835491978400082,0.298166859346599,2191.5,33,"Industrias manufactureras"
431,"Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",-0.978899963607888,0.347855922042805,11140.5,-0.327746009514339,0.340600537106007,9634.5,-0.280925478562333,0.344677973079634,9753.5,0.0692852703613678,0.327451052123297,9836.5,-0.0292208558405835,0.340465903838766,9916.5,-0.122085062063532,0.345618865032746,10321.5,-0.0350805004134602,0.398523288937211,12188,-0.0552686035498713,0.424303109504439,12716.5,0.440314427103212,0.330473607530565,10242.5,-0.202294321924997,0.416491889686595,11522.5,0.00951555476766083,0.297588789805419,10101,-0.028329408866315,0.330299252487642,9981.5,-0.030019090167444,0.320139002122643,9941,-0.056179168589861,0.310011339198878,9941,-0.00848488694897019,0.305623187330899,10102.5,0.0347031814857972,0.271296705748944,10059.5,0.220346864092062,0.260339156316014,10006,0.0730741879221513,0.291576135523346,9694,43,"Comercio al por mayor"
