"CVE_MUN","Municipio","Región","diversidad_2015","especializado_2015","diversidad_2016A","especializado_2016A","diversidad_2016B","especializado_2016B","diversidad_2017A","especializado_2017A","diversidad_2017B","especializado_2017B","diversidad_2018A","especializado_2018A","diversidad_2018B","especializado_2018B","diversidad_2019A","especializado_2019A","diversidad_2019B","especializado_2019B","diversidad_2020A","especializado_2020A","diversidad_2020B","especializado_2020B","diversidad_2021A","especializado_2021A","diversidad_2021B","especializado_2021B","diversidad_2022A","especializado_2022A","diversidad_2022B","especializado_2022B","diversidad_2023B","especializado_2023B","diversidad_2024A","especializado_2024A","diversidad_2024B","especializado_2024B"
"072","Tlanalapa","Región Apan",25,27.48,30,29.7666666666667,30,29.8333333333333,31,29.8387096774194,31,29.8387096774194,29,29.5172413793103,31,30.1290322580645,28,28.7857142857143,34,26.1764705882353,32,27.03125,33,27.6363636363636,34,27.8823529411765,33,27.8181818181818,33,27.8181818181818,33,27.7575757575758,37,29.7297297297297,36,29.0833333333333,38,27.3157894736842
"073","Tlanchinol","Región Huejutla",37,31.972972972973,33,30.3636363636364,33,30.4848484848485,33,30.6666666666667,33,30.7272727272727,30,30.1666666666667,34,30.9705882352941,32,31.125,40,28.575,41,28.1463414634146,42,28.6428571428571,42,28.7857142857143,42,28.8095238095238,42,28.7380952380952,42,28.9047619047619,42,29.5238095238095,43,29.1162790697674,43,33.9302325581395
"074","Tlaxcoapan","Región Tula",53,27.188679245283,49,27.4897959183673,53,27.5471698113208,54,27.2407407407407,54,27.4074074074074,50,25.86,55,27.5090909090909,54,27.3518518518519,51,28.6078431372549,47,28.6170212765957,49,28.6734693877551,51,28.4117647058824,50,28.46,50,28.38,51,28.156862745098,51,28.156862745098,51,28.2352941176471,56,28.8035714285714
"075","Tolcayuca","Región Tizayuca",41,25.3170731707317,41,25.2439024390244,42,24.4285714285714,43,24.6279069767442,41,23.5853658536585,34,22.4411764705882,40,23.55,37,22.8108108108108,35,24.9714285714286,35,26.9428571428571,35,27.0571428571429,36,27.7777777777778,34,27.3529411764706,34,27.4117647058824,36,27.5277777777778,34,28.5294117647059,35,27.9428571428571,35,27.3428571428571
"076","Tula de Allende","Región Tula",69,14.4782608695652,68,15.3676470588235,67,15.0746268656716,66,13.7727272727273,66,13.0151515151515,60,11.75,63,12.6984126984127,64,13.28125,73,14.3835616438356,71,14.2676056338028,71,14.112676056338,71,14.0985915492958,71,14.0704225352113,71,14.0704225352113,72,13.9166666666667,73,15.0821917808219,75,14.7333333333333,64,16.484375
"077","Tulancingo de Bravo","Región Tulancingo",98,17.5408163265306,100,17.37,95,17.9578947368421,93,18.010752688172,93,17.9354838709677,91,17.3626373626374,92,18.1304347826087,96,17.9895833333333,94,17.0106382978723,92,17.5217391304348,91,17.7032967032967,93,17.1935483870968,92,17.5978260869565,92,17.5326086956522,92,17.554347826087,90,17.7444444444444,91,17.6483516483516,93,19.2258064516129
"078","Xochiatipan","Región Huejutla",19,32.9473684210526,23,32.5652173913043,22,33.1363636363636,21,32.9523809523809,21,32.9523809523809,17,32.4705882352941,23,33.2173913043478,24,33.2916666666667,31,33.1290322580645,27,32.7777777777778,33,35,34,35,34,35.1176470588235,34,35.0882352941176,33,35.0909090909091,34,35,34,34.9117647058824,31,37.8064516129032
"079","Xochicoatlán","Región Zacualtipán",22,35,14,32.5,14,32.6428571428571,14,33.2857142857143,14,33.1428571428571,12,31.25,14,33.3571428571429,14,33.4285714285714,17,30.2352941176471,18,29.0555555555556,21,30.7619047619048,21,30.7619047619048,21,30.9047619047619,21,30.9523809523809,21,31.1904761904762,20,31.75,21,30.9047619047619,22,34.0909090909091
"080","Yahualica","Región Huejutla",21,30.3333333333333,21,33.1428571428571,21,33.3333333333333,21,33.1904761904762,21,33.2380952380952,16,31.9375,22,33.9545454545455,22,33.7727272727273,25,33.08,24,33.5416666666667,26,36.4615384615385,26,36.3846153846154,26,36.3846153846154,26,36.5,26,36.3076923076923,27,36.4814814814815,27,36.2592592592593,25,39.12
"081","Zacualtipán de Ángeles","Región Zacualtipán",35,22.2,29,20.4827586206897,28,19.4642857142857,31,21.0322580645161,31,21.2903225806452,29,20.8275862068966,30,21.1,30,21.5333333333333,24,22.3333333333333,25,21.4,29,21.5172413793103,31,22.8064516129032,32,23.375,31,22.8064516129032,33,23.6060606060606,27,23.4444444444444,28,23.7857142857143,28,22.6428571428571
"082","Zapotlán de Juárez","Región Pachuca",32,31.125,33,30.1818181818182,34,28.0588235294118,33,28.3939393939394,37,27.027027027027,32,26.59375,36,27.1666666666667,36,27.2777777777778,41,23.4634146341463,37,25.0540540540541,43,25,41,25.7073170731707,41,25.6341463414634,41,25.6341463414634,40,26.375,41,25.7073170731707,42,25.9285714285714,50,27.28
"083","Zempoala","Región Tizayuca",40,24.9,40,26.325,40,26.4,40,26.025,39,26.6153846153846,34,25.0882352941176,40,26.35,38,25.8157894736842,40,29.475,46,29.695652173913,38,28.7368421052632,39,28.2307692307692,38,28.3421052631579,38,28.3421052631579,39,28.2820512820513,36,26.5,31,24.7096774193548,48,23.5625
"084","Zimapán","Región Ixmiquilpan",40,24.45,48,22.4166666666667,48,22.4791666666667,47,22.3404255319149,46,22.3695652173913,41,21.390243902439,46,22.4565217391304,44,23.3409090909091,58,21.6379310344828,53,22.9811320754717,50,21.68,49,21.9591836734694,49,22.0408163265306,48,22.3333333333333,48,22.75,44,22.9545454545455,44,22.9772727272727,42,24.6904761904762
